run_id,attempt_name,row_index,split,bar_time_server,timestamp_utc,model_id,threshold_id,threshold,p_short,p_flat,p_long,long_margin,python_parent_proxy_entry,python_parent_proxy_flat_dominant_exit_flag,mt5_expected_signal,mt5_expected_signal_int,mt5_decision_reason,runtime_trade_shape,feature_order_hash,output_contract,claim_boundary
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,23,validation,2025.01.02 18:35:00,2025-01-02T18:35:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.367452055216,0.254544347525,0.378003656864,0.010551601648,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,24,validation,2025.01.02 18:40:00,2025-01-02T18:40:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.361959546804,0.261758178473,0.376282453537,0.014322906733,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,25,validation,2025.01.02 18:45:00,2025-01-02T18:45:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.358460992575,0.273689568043,0.367849558592,0.009388566017,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,26,validation,2025.01.02 18:50:00,2025-01-02T18:50:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.360844403505,0.247460737824,0.391694962978,0.030850559473,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,27,validation,2025.01.02 18:55:00,2025-01-02T18:55:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.388086915016,0.217008203268,0.39490506053,0.006818145514,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,28,validation,2025.01.02 19:00:00,2025-01-02T19:00:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.361129820347,0.265866070986,0.373004198074,0.011874377728,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,29,validation,2025.01.02 19:05:00,2025-01-02T19:05:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.357796728611,0.273957669735,0.368245720863,0.010448992252,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,30,validation,2025.01.02 19:10:00,2025-01-02T19:10:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.377592712641,0.232939720154,0.389467686415,0.011874973774,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,31,validation,2025.01.02 19:15:00,2025-01-02T19:15:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.36570340395,0.260045796633,0.374250859022,0.008547455072,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,32,validation,2025.01.02 19:20:00,2025-01-02T19:20:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.375666260719,0.244445621967,0.37988832593,0.00422206521,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,33,validation,2025.01.02 19:25:00,2025-01-02T19:25:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.413569539785,0.203433319926,0.382997184992,-0.030572354794,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,34,validation,2025.01.02 19:30:00,2025-01-02T19:30:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.444098621607,0.166619569063,0.389281868935,-0.054816752672,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,35,validation,2025.01.02 19:35:00,2025-01-02T19:35:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.447045385838,0.189182817936,0.363771855831,-0.083273530006,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,36,validation,2025.01.02 19:40:00,2025-01-02T19:40:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.455611795187,0.179797381163,0.364590793848,-0.091021001339,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
