queue_id,thesis_id,source_artifact,scoring_mode,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,max_underwater_trade_count,max_underwater_start,max_underwater_end,max_drawdown,axis,bucket,claim_boundary
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,10,13.775,30.55,16.775,1.8211624441,1.3775,0.6,5.0916666667,-4.19375,1.2141082961,5,2026-04-20T19:25:00+00:00,2026-05-06T19:10:00+00:00,8.65,hour,18,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,8,49.95,54.525,4.575,11.9180327869,6.24375,0.875,7.7892857143,-4.575,1.7025761124,1,2026-05-15T20:00:00+00:00,2026-05-15T20:00:00+00:00,4.575,hour,19,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,7,-16.225,12.075,28.3,0.4266784452,-2.3178571429,0.2857142857,6.0375,-5.66,1.0666961131,7,2026-04-21T21:45:00+00:00,2026-05-21T21:20:00+00:00,21.9,hour,20,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,4,10.45,24.525,14.075,1.7424511545,2.6125,0.5,12.2625,-7.0375,1.7424511545,1,2026-04-21T23:45:00+00:00,2026-04-21T23:45:00+00:00,11.45,hour,22,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,6,12.425,31.95,19.525,1.6363636364,2.0708333333,0.5,10.65,-6.5083333333,1.6363636364,1,2026-05-21T22:50:00+00:00,2026-05-21T22:50:00+00:00,10.975,hour,21,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,1,-9.41,0,9.41,0.0,-9.41,0.0,,-9.41,,1,2026-05-08T01:05:00+00:00,2026-05-08T01:05:00+00:00,9.41,hour,23,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,27,-12.475,25.325,37.8,0.669973545,-0.462037037,0.5185185185,1.8089285714,-2.9076923077,0.6221182918,19,2026-04-27T08:00:00+00:00,2026-05-22T08:05:00+00:00,18.75,hour,7,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,28,-11.575,35.65,47.225,0.7548967708,-0.4133928571,0.4285714286,2.9708333333,-2.9515625,1.0065290277,20,2026-04-27T09:35:00+00:00,2026-05-22T09:15:00+00:00,24.25,hour,8,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,27,47.92,71.745,23.825,3.0113326338,1.7748148148,0.6296296296,4.2202941176,-2.3825,1.7713721375,2,2026-05-21T10:20:00+00:00,2026-05-22T10:20:00+00:00,11.075,hour,9,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,28,4.89,59.485,54.595,1.0895686418,0.1746428571,0.5357142857,3.9656666667,-4.1996153846,0.9442928229,26,2026-04-16T11:15:00+00:00,2026-05-22T11:25:00+00:00,27.47,hour,10,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,24,16.26,46.725,30.465,1.533727228,0.6775,0.625,3.115,-3.385,0.9202363368,6,2026-05-14T12:25:00+00:00,2026-05-22T12:35:00+00:00,15.285,hour,11,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,24,23.6,45.61,22.01,2.072239891,0.9833333333,0.5416666667,3.5084615385,-2.0009090909,1.7534337539,8,2026-05-04T14:30:00+00:00,2026-05-15T14:10:00+00:00,7.25,hour,13,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,27,-31.315,52.475,83.79,0.6262680511,-1.1598148148,0.5185185185,3.7482142857,-6.4453846154,0.5815346189,21,2026-04-23T15:45:00+00:00,2026-05-22T15:50:00+00:00,47.99,hour,14,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,18,-20.4,45.675,66.075,0.6912599319,-1.1333333333,0.5,5.075,-7.3416666667,0.6912599319,17,2026-04-16T16:50:00+00:00,2026-05-22T16:55:00+00:00,55.85,hour,15,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,21,43.675,110.625,66.95,1.6523525019,2.0797619048,0.5714285714,9.21875,-7.4388888889,1.2392643764,5,2026-05-15T17:50:00+00:00,2026-05-21T17:55:00+00:00,41.275,hour,16,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,25,-10.06,46.6,56.66,0.8224497,-0.4024,0.6,3.1066666667,-5.666,0.5482998,2,2026-05-21T13:35:00+00:00,2026-05-22T13:40:00+00:00,25.385,hour,12,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,14,11.925,71.125,59.2,1.2014358108,0.8517857143,0.6428571429,7.9027777778,-11.84,0.6674643393,8,2026-04-20T18:05:00+00:00,2026-05-12T18:00:00+00:00,28.8,hour,17,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,10,13.775,30.55,16.775,1.8211624441,1.3775,0.6,5.0916666667,-4.19375,1.2141082961,5,2026-04-20T19:25:00+00:00,2026-05-06T19:10:00+00:00,8.65,hour,18,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,8,49.95,54.525,4.575,11.9180327869,6.24375,0.875,7.7892857143,-4.575,1.7025761124,1,2026-05-15T20:00:00+00:00,2026-05-15T20:00:00+00:00,4.575,hour,19,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,7,-16.225,12.075,28.3,0.4266784452,-2.3178571429,0.2857142857,6.0375,-5.66,1.0666961131,7,2026-04-21T21:45:00+00:00,2026-05-21T21:20:00+00:00,21.9,hour,20,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,4,10.45,24.525,14.075,1.7424511545,2.6125,0.5,12.2625,-7.0375,1.7424511545,1,2026-04-21T23:45:00+00:00,2026-04-21T23:45:00+00:00,11.45,hour,22,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,6,12.425,31.95,19.525,1.6363636364,2.0708333333,0.5,10.65,-6.5083333333,1.6363636364,1,2026-05-21T22:50:00+00:00,2026-05-21T22:50:00+00:00,10.975,hour,21,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,1,-9.41,0,9.41,0.0,-9.41,0.0,,-9.41,,1,2026-05-08T01:05:00+00:00,2026-05-08T01:05:00+00:00,9.41,hour,23,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,14,45.475,76.2,30.725,2.4800650936,3.2482142857,0.7857142857,6.9272727273,-10.2416666667,0.6763813892,7,2026-04-28T17:45:00+00:00,2026-05-11T17:45:00+00:00,26.25,hour,16,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,10,28.64,51.84,23.2,2.2344827586,2.864,0.8,6.48,-11.6,0.5586206897,4,2026-04-20T18:00:00+00:00,2026-05-13T18:50:00+00:00,14.6,hour,17,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,11,25.51,34.575,9.065,3.8141202427,2.3190909091,0.6363636364,4.9392857143,-2.26625,2.1794972815,4,2026-04-20T19:25:00+00:00,2026-04-30T19:00:00+00:00,5.6,hour,18,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,7,29.075,36.975,7.9,4.6803797468,4.1535714286,0.8571428571,6.1625,-7.9,0.7800632911,2,2026-05-15T20:40:00+00:00,2026-05-18T20:00:00+00:00,7.9,hour,19,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,7,-5.35,14.65,20.0,0.7325,-0.7642857143,0.4285714286,4.8833333333,-5.0,0.9766666667,6,2026-04-23T21:20:00+00:00,2026-05-21T21:20:00+00:00,13.6,hour,20,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,4,10.45,24.525,14.075,1.7424511545,2.6125,0.5,12.2625,-7.0375,1.7424511545,1,2026-04-21T23:45:00+00:00,2026-04-21T23:45:00+00:00,11.45,hour,22,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,6,10.775,31.95,21.175,1.5088547816,1.7958333333,0.5,10.65,-7.0583333333,1.5088547816,1,2026-05-21T22:50:00+00:00,2026-05-21T22:50:00+00:00,10.975,hour,21,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__soft_veto,pv_m48_breadth_reintroduction_control,m48_plain,soft_veto,26,131.74,171.425,39.685,4.3196421822,5.0669230769,0.6923076923,9.5236111111,-4.960625,1.9198409699,5,2026-04-28T17:35:00+00:00,2026-05-04T17:35:00+00:00,21.425,hour,16,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__soft_veto,pv_m48_breadth_reintroduction_control,m48_plain,soft_veto,13,58.685,72.625,13.94,5.2098278336,4.5142307692,0.7692307692,7.2625,-4.6466666667,1.5629483501,1,2026-04-20T18:45:00+00:00,2026-04-20T18:45:00+00:00,6.05,hour,17,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__soft_veto,pv_m48_breadth_reintroduction_control,m48_plain,soft_veto,10,-6.975,16.975,23.95,0.7087682672,-0.6975,0.6,2.8291666667,-5.9875,0.4725121781,2,2026-05-20T19:45:00+00:00,2026-05-21T19:45:00+00:00,15.3,hour,18,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
