candidate_id,rule_kind,rule_definition,features,side,train_rank_score,train_net_profit,train_profit_factor,train_expectancy,train_win_rate,train_max_drawdown_percent,train_max_monthly_drawdown_percent,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_trade_count,train_days_in_scope,train_trades_per_day,train_dd_risk
f20b_pair_0415,pair(쌍),bb_position_20 >= q70 & vix_zscore_20 <= q20,bb_position_20|vix_zscore_20,long(롱),0.8424377408479514,1.1947737691069924,1.234526747140941,0.00031195137574595105,0.547780678851175,25.01695385252667,21.327805916916255,0.9075718015665797,25,0.9197924840462035,3830,573,6.684118673647469,25.01695385252667
f20b_pair_0276,pair(쌍),close_ema20_ratio >= q70 & roc_12 >= q90,close_ema20_ratio|roc_12,long(롱),0.8422685451471125,1.3498569640322928,1.3232866705506114,0.0004812324292450242,0.5614973262032086,32.41515934426494,31.89819273469864,0.8780748663101604,21,0.9437507849948138,2805,573,4.895287958115183,32.41515934426494
f20b_pair_0278,pair(쌍),close_ema20_ratio >= q70 & rsi_14_minus_50 >= q70,close_ema20_ratio|rsi_14_minus_50,long(롱),0.8415160487208554,1.8365824198360885,1.183974272054203,0.0002402645761167044,0.5537676609105181,41.679735327645204,41.679735327645204,0.923861852433281,28,0.9402935317598373,7644,573,13.340314136125654,41.679735327645204
f20b_pair_0279,pair(쌍),close_ema20_ratio >= q70 & rsi_14 >= q70,close_ema20_ratio|rsi_14,long(롱),0.8415160487208554,1.8365824198360885,1.183974272054203,0.0002402645761167044,0.5537676609105181,41.679735327645204,41.679735327645204,0.923861852433281,28,0.9402935317598373,7644,573,13.340314136125654,41.679735327645204
f20b_pair_0199,pair(쌍),roc_12 >= q70 & rsi_14 >= q80,roc_12|rsi_14,long(롱),0.8412327494770884,1.35788994201756,1.2151443021346127,0.0002736026479987024,0.5633689300826114,29.22891083339778,28.955273540456083,0.9032843038484788,22,0.9083860080663503,4963,573,8.661431064572426,29.22891083339778
f20b_pair_0200,pair(쌍),roc_12 >= q70 & rsi_14_minus_50 >= q80,roc_12|rsi_14_minus_50,long(롱),0.8412327494770884,1.35788994201756,1.2151443021346127,0.0002736026479987024,0.5633689300826114,29.22891083339778,28.955273540456083,0.9032843038484788,22,0.9083860080663503,4963,573,8.661431064572426,29.22891083339778
f20b_single_0019,single(단일),ema9_ema20_diff >= q80,ema9_ema20_diff,long(롱),0.8399551197946283,1.6020257549339147,1.207490284614298,0.0002740848169262472,0.5568862275449101,36.06033082476032,36.06033082476032,0.8988879384088965,26,0.9031146145216106,5845,573,10.200698080279231,36.06033082476032
f20b_single_0020,single(단일),close_ema20_ratio >= q80,close_ema20_ratio,long(롱),0.8389992362003291,1.8225472408502934,1.2187405033627474,0.0003118130437725053,0.5570573139435415,42.949086146388595,42.949086146388595,0.909666381522669,24,0.9474976095907074,5845,573,10.200698080279231,42.949086146388595
f20b_pair_0275,pair(쌍),close_ema20_ratio >= q70 & di_spread_14 >= q80,close_ema20_ratio|di_spread_14,long(롱),0.8373643327167136,1.4659056527282284,1.2094653919899372,0.0002733878501917621,0.5654606490115629,32.34625444685657,32.346254446856584,0.8985453189108542,21,0.9279457242868878,5362,573,9.357766143106458,32.346254446856584
f20b_pair_0736,pair(쌍),bb_position_20 >= q80 & vix_zscore_20 <= q20,bb_position_20|vix_zscore_20,long(롱),0.836240746012311,1.0356422149783389,1.256425874071493,0.00034858371423033955,0.552002692696062,21.12040836049719,20.41903117444409,0.8963312016156176,21,0.9429328217220433,2971,573,5.184991273996509,21.12040836049719
f20b_pair_0665,pair(쌍),close_ema20_ratio >= q80 & close_ema50_ratio >= q70,close_ema20_ratio|close_ema50_ratio,long(롱),0.8322500014271008,1.5698924077433092,1.21032764639492,0.00029437322477841914,0.5623476467279205,35.66138010691604,35.66138010691604,0.9083067691730733,22,0.9599026999396125,5333,573,9.30715532286213,35.66138010691604
f20b_pair_0270,pair(쌍),close_ema20_ratio >= q70 & ppo_hist_12_26_9 >= q70,close_ema20_ratio|ppo_hist_12_26_9,long(롱),0.83046484475933,1.7263876271505156,1.2187149617503992,0.00030784372809388653,0.5461840228245364,40.66980123881916,40.66980123881916,0.9149429386590585,27,0.9334895075140599,5608,573,9.787085514834207,40.66980123881916
f20b_pair_0830,pair(쌍),close_ema50_ratio >= q80 & ema20_ema50_diff >= q90,close_ema50_ratio|ema20_ema50_diff,long(롱),0.8269271240598423,1.153533992655774,1.3652106997459963,0.00044247563968384117,0.5845799769850403,28.088409570186435,21.82061785583023,0.8757192174913694,23,0.8133061577666322,2607,573,4.549738219895288,28.088409570186435
f20b_pair_0827,pair(쌍),close_ema50_ratio >= q80 & ema9_ema20_diff >= q70,close_ema50_ratio|ema9_ema20_diff,long(롱),0.8255151614396697,1.5723765652745154,1.2135596417651031,0.0002881393742485826,0.5719259666483416,36.22986543206783,36.22986543206783,0.8979292651640095,29,0.9564121436098009,5457,573,9.523560209424083,36.22986543206783
f20b_pair_0087,pair(쌍),vortex_indicator >= q80 & ema9_ema20_diff >= q80,vortex_indicator|ema9_ema20_diff,long(롱),0.8230564289658945,1.275998008644041,1.2491162355125889,0.00030970825452525266,0.5609223300970874,28.73051161465505,27.235915293191194,0.8798543689320388,31,0.9423796819309531,4120,573,7.19022687609075,28.73051161465505
f20b_pair_0216,pair(쌍),roc_12 >= q70 & ema9_ema20_diff >= q70,roc_12|ema9_ema20_diff,long(롱),0.8191241167796449,1.6872610397150427,1.2032122983367628,0.000269143569901905,0.55287924708885,39.56839120964973,39.56839120964973,0.9057265911628649,30,0.934424810827684,6269,573,10.94066317626527,39.56839120964973
f20b_pair_0301,pair(쌍),di_spread_14 >= q70 & vix_zscore_20 <= q30,di_spread_14|vix_zscore_20,long(롱),0.8182605211419209,1.4340274422949224,1.2298510223026378,0.0003022186390505632,0.5563751317175974,33.107056257711285,30.147601515927768,0.901159114857745,34,0.9104879558158483,4745,573,8.280977312390926,33.107056257711285
f20b_pair_0633,pair(쌍),ema9_ema20_diff >= q80 & bb_position_20 >= q80,ema9_ema20_diff|bb_position_20,long(롱),0.8177496481377811,1.0695280189483491,1.2735769735758535,0.0003478139899019022,0.5801626016260163,23.314016352772914,23.314016352772914,0.8786991869918699,15,0.9459739701477347,3075,573,5.366492146596858,23.314016352772914
f20b_pair_0286,pair(쌍),close_ema20_ratio >= q70 & close_ema50_ratio >= q80,close_ema20_ratio|close_ema50_ratio,long(롱),0.8176402729012021,1.5616713574472394,1.21579328867113,0.00029560313409942066,0.5724020442930153,36.44266233993856,36.44266233993856,0.8979746356236986,23,0.9569478588340121,5283,573,9.219895287958115,36.44266233993856
f20b_pair_0315,pair(쌍),di_spread_14 >= q70 & vix_zscore_20 <= q20,di_spread_14|vix_zscore_20,long(롱),0.8152982066808365,1.1444955850803402,1.258834630843476,0.00034245828398573913,0.556852184320766,25.34242233187195,25.342422331871962,0.8973668461998803,23,0.9134096341492,3342,573,5.832460732984293,25.342422331871962
f20b_pair_0553,pair(쌍),di_spread_14 >= q90 & close_ema20_ratio >= q80,di_spread_14|close_ema20_ratio,long(롱),0.8146463973316173,0.8887364599135269,1.2545172504497397,0.0003362604842654283,0.577374195989406,17.372249449997813,17.372249449997813,0.8864926220204313,17,0.8596695825043618,2643,573,4.612565445026178,17.372249449997813
f20b_pair_0205,pair(쌍),roc_12 >= q70 & rsi_14_minus_50 >= q70,roc_12|rsi_14_minus_50,long(롱),0.8125887932184294,1.6744701591450495,1.1970120937273785,0.0002575711673811797,0.555453007229657,39.33272641242165,39.33272641242165,0.9147823411782803,23,0.944279428641029,6501,573,11.345549738219896,39.33272641242165
f20b_pair_0206,pair(쌍),roc_12 >= q70 & rsi_14 >= q70,roc_12|rsi_14,long(롱),0.8125887932184294,1.6744701591450495,1.1970120937273785,0.0002575711673811797,0.555453007229657,39.33272641242165,39.33272641242165,0.9147823411782803,23,0.944279428641029,6501,573,11.345549738219896,39.33272641242165
f20b_single_0023,single(단일),close_ema50_ratio >= q90,close_ema50_ratio,long(롱),0.8114723891354586,1.279959858624386,1.3057721549256525,0.00043789252775380984,0.5860417379404721,31.192675565830076,31.192675565830076,0.8611016079370509,22,0.9503193586392165,2923,573,5.101221640488657,31.192675565830076
f20b_pair_0162,pair(쌍),rsi_50 >= q80 & di_spread_14 >= q90,rsi_50|di_spread_14,long(롱),0.8098339649101106,0.8586659911605007,1.2797688782792238,0.0003487676649717712,0.5861088545897645,17.1387484333524,17.13874843335241,0.8643379366368806,24,0.8644055812301809,2462,573,4.296684118673648,17.13874843335241
f20b_pair_0310,pair(쌍),di_spread_14 >= q70 & close_ema20_ratio >= q80,di_spread_14|close_ema20_ratio,long(롱),0.8084442055419933,1.6189882615037752,1.2190305787083884,0.0003034654660738098,0.563261480787254,38.824549271644685,38.824549271644685,0.9044048734770385,22,0.9460951785532133,5335,573,9.31064572425829,38.824549271644685
f20b_pair_0419,pair(쌍),bb_position_20 >= q70 & close_ema50_ratio >= q80,bb_position_20|close_ema50_ratio,long(롱),0.8064119095716709,1.4251965825767323,1.239269514560819,0.00031523923525253976,0.5779694757796947,33.80398295411414,33.80398295411414,0.8860871488608715,21,0.9541977439875458,4521,573,7.890052356020942,33.80398295411414
f20b_pair_0387,pair(쌍),usdx_zscore_20 <= q30 & ema20_ema50_spread_zscore_50 >= q70,usdx_zscore_20|ema20_ema50_spread_zscore_50,long(롱),0.8041850194673453,1.1948700292379728,1.2963054568400256,0.0003413914369251351,0.5562857142857143,28.521397479941,15.259707336905603,0.8905714285714286,26,0.9656796971632172,3500,573,6.108202443280978,28.521397479941
f20b_pair_0336,pair(쌍),vix_zscore_20 <= q30 & bb_position_20 >= q70,vix_zscore_20|bb_position_20,long(롱),0.8026350137044739,1.357634621466456,1.1948512366224593,0.00025669022905397166,0.5454717337871053,30.421147312119,23.930424286038633,0.9145396105123842,37,0.9281905708251188,5289,573,9.230366492146597,30.421147312119
f20b_pair_0632,pair(쌍),ema9_ema20_diff >= q80 & close_ema50_ratio >= q90,ema9_ema20_diff|close_ema50_ratio,long(롱),0.8008609096794703,1.1435273405171864,1.2957217725856638,0.0004143215001873864,0.5811594202898551,27.002512040402095,27.002512040402095,0.8576086956521739,21,0.9643204095631404,2760,573,4.816753926701571,27.002512040402095
f20b_pair_0213,pair(쌍),roc_12 >= q70 & close_ema50_ratio >= q80,roc_12|close_ema50_ratio,long(롱),0.8002360936474615,1.4837496513071486,1.2377423287268188,0.00032460066753602025,0.5747101290746007,35.89894815380754,35.89894815380754,0.886676875957121,24,0.957673339676624,4571,573,7.977312390924957,35.89894815380754
f20b_pair_0064,pair(쌍),vortex_indicator >= q70 & close_ema20_ratio >= q90,vortex_indicator|close_ema20_ratio,long(롱),0.7989035262673291,1.110414223513856,1.2896200734832708,0.00042528311892526085,0.5668326311757947,25.849446784032047,25.193253705870045,0.8828035235541938,19,0.9565414133787542,2611,573,4.556719022687609,25.849446784032047
f20b_single_0024,single(단일),bb_position_20 >= q80,bb_position_20,long(롱),0.796126182771711,1.2643748449201795,1.1681515313536235,0.0002163173387374131,0.5508982035928144,27.10420391291243,27.10420391291243,0.9288280581693755,21,0.9171953015748823,5845,573,10.200698080279231,27.10420391291243
f20b_pair_0841,pair(쌍),ema20_ema50_spread_zscore_50 >= q70 & close_ema50_ratio >= q70,ema20_ema50_spread_zscore_50|close_ema50_ratio,long(롱),0.7951178883375924,1.5257203684823644,1.2021733659210274,0.00026332764385266904,0.5490162236796686,36.13606152585904,29.567583530783924,0.9145667932343804,32,0.9134566636764094,5794,573,10.111692844677139,36.13606152585904
f20b_single_0025,single(단일),vix_zscore_20 <= q20,vix_zscore_20,long(롱),0.7942857969046199,1.5433022514272912,1.2020251354522602,0.00026394770847054747,0.5438686505900462,36.71084652514395,36.22006017763796,0.913972977595348,34,0.9349958609657989,5847,573,10.204188481675393,36.71084652514395
f20b_pair_0096,pair(쌍),vortex_indicator >= q80 & ppo_hist_12_26_9 >= q80,vortex_indicator|ppo_hist_12_26_9,long(롱),0.792774072092317,1.2557000023235168,1.2884125093773062,0.00040003185801959756,0.5504937878305193,30.81514893010615,29.828836808726134,0.9025167250716789,27,0.914552434724203,3139,573,5.478184991273997,30.81514893010615
f20b_pair_0440,pair(쌍),ppo_hist_12_26_9 >= q70 & roc_12 >= q90,ppo_hist_12_26_9|roc_12,long(롱),0.7884847637761149,1.2674057383018944,1.3141136974376633,0.00047539600086342625,0.5573893473368342,32.245971448765395,31.860645729114356,0.8870967741935484,20,0.9272795214548679,2666,573,4.652705061082025,32.245971448765395
f20b_pair_0207,pair(쌍),roc_12 >= q70 & close_ema50_ratio >= q90,roc_12|close_ema50_ratio,long(롱),0.7883471413049304,1.2110176205240197,1.337698398142085,0.0004728690435470596,0.5907848496680984,31.09804542235838,31.09804542235838,0.8477157360406091,22,0.9507084617978744,2561,573,4.469458987783595,31.09804542235838
f20b_pair_0764,pair(쌍),vix_zscore_20 <= q20 & close_ema50_ratio >= q70,vix_zscore_20|close_ema50_ratio,long(롱),0.7853247488988143,1.0830852640988224,1.2581565497901444,0.0003526816229563082,0.5568218821230869,24.703880679117585,23.879950514742,0.8883099967437317,18,0.9175609331368251,3071,573,5.359511343804537,24.703880679117585
f20b_pair_0355,pair(쌍),vix_zscore_20 <= q30 & ema20_ema50_spread_zscore_50 >= q80,vix_zscore_20|ema20_ema50_spread_zscore_50,long(롱),0.7839116984906696,1.0214545578682963,1.269232056703021,0.00034578691870964666,0.5646580907244414,23.07675779830919,16.915513049292606,0.8781313473256601,33,0.911674414425475,2954,573,5.155322862129145,23.07675779830919
f20b_single_0026,single(단일),usdx_zscore_20 <= q20,usdx_zscore_20,long(롱),0.7832092328590481,1.395423488381279,1.185087738184165,0.00023873797919269103,0.5478186484174508,32.22879905585686,28.85100992039542,0.9214713430282293,28,0.9281650338681623,5845,573,10.200698080279231,32.22879905585686
f20b_pair_0409,pair(쌍),bb_position_20 >= q70 & roc_12 >= q90,bb_position_20|roc_12,long(롱),0.7815636128086341,1.173915982410474,1.2982424019984105,0.0004426530853734819,0.5592006033182504,28.999448791433323,28.690332323271605,0.8838612368024132,19,0.9444431195558272,2652,573,4.628272251308901,28.999448791433323
f20b_pair_0863,pair(쌍),ema9_ema20_diff >= q70 & close_ema50_ratio >= q70,ema9_ema20_diff|close_ema50_ratio,long(롱),0.7763223034241242,1.6598080879517987,1.171529182594954,0.00022600872657295733,0.5526960784313726,40.09552357225857,40.09552357225857,0.9192538126361656,28,0.9269270839363957,7344,573,12.81675392670157,40.09552357225857
f20b_pair_0131,pair(쌍),roc_12 >= q80 & bb_position_20 >= q80,roc_12|bb_position_20,long(롱),0.7750173654459718,1.1590077296410088,1.2264173054277543,0.00031240100529407244,0.5590296495956874,26.681168710028246,26.681168710028246,0.9153638814016173,32,0.9469378986279643,3710,573,6.474694589877836,26.681168710028246
f20b_pair_0424,pair(쌍),bb_position_20 >= q70 & close_ema50_ratio >= q70,bb_position_20|close_ema50_ratio,long(롱),0.7740729477991246,1.4326325480677067,1.1772808741746361,0.0002303638121993418,0.5574851262260814,33.57756987518105,32.235587577391755,0.9194404245055475,21,0.9307504758289797,6219,573,10.853403141361257,33.57756987518105
f20b_single_0027,single(단일),trix_15 >= q80,trix_15,long(롱),0.7712176624364971,1.3986780630725333,1.1763392361663172,0.0002392947926556943,0.5637296834901625,32.66810693000188,32.66810693000188,0.9204448246364414,33,0.8753743994761242,5845,573,10.200698080279231,32.66810693000188
f20b_pair_0378,pair(쌍),usdx_zscore_20 <= q30 & close_ema20_ratio >= q80,usdx_zscore_20|close_ema20_ratio,long(롱),0.77038427758419,1.100620934856165,1.2697751004850184,0.00036638513144346375,0.5642476697736352,26.28166095329416,26.28166095329416,0.8881491344873502,18,0.9619227639481188,3004,573,5.2425828970331585,26.28166095329416
f20b_pair_0741,pair(쌍),bb_position_20 >= q80 & ema20_ema50_spread_zscore_50 >= q70,bb_position_20|ema20_ema50_spread_zscore_50,long(롱),0.7701100509394613,1.0567580063235855,1.2514447187366715,0.0003080927132138733,0.5620991253644315,24.34507118516508,16.188526526466408,0.9005830903790087,27,0.9180282358731001,3430,573,5.986038394415358,24.34507118516508
f20b_pair_0656,pair(쌍),close_ema20_ratio >= q80 & vix_zscore_20 <= q20,close_ema20_ratio|vix_zscore_20,long(롱),0.7696935424528234,0.9824436875137639,1.2486574408102806,0.0003690622417407077,0.5574755822689706,21.875949398817816,21.35707699203667,0.8929376408715252,22,0.9413379745531552,2662,573,4.645724258289703,21.875949398817816
f20b_pair_0342,pair(쌍),vix_zscore_20 <= q30 & di_spread_14 >= q80,vix_zscore_20|di_spread_14,long(롱),0.7680382118393217,1.1538454085162093,1.257097748141501,0.0003435086062864571,0.5665376600178624,27.77146611691216,21.254222744667405,0.8755582018457875,28,0.9356908879393032,3359,573,5.862129144851658,27.77146611691216
f20b_pair_0314,pair(쌍),di_spread_14 >= q70 & bb_position_20 >= q80,di_spread_14|bb_position_20,long(롱),0.7678169539078284,1.173079022578361,1.1899934817319107,0.0002430244505030787,0.5610109799047027,26.361697493652013,26.361697493652002,0.9206546509218977,22,0.936683739973975,4827,573,8.424083769633508,26.361697493652013
f20b_pair_0280,pair(쌍),close_ema20_ratio >= q70 & close_ema50_ratio >= q90,close_ema20_ratio|close_ema50_ratio,long(롱),0.7657272503694126,1.2153616484385035,1.2976530169809113,0.00042749266564843597,0.5860007034822371,31.192675565830076,31.192675565830076,0.8617657404150545,22,0.9565120241248853,2843,573,4.961605584642234,31.192675565830076
f20b_pair_0580,pair(쌍),di_spread_14 >= q80 & rsi_14_minus_50 >= q70,di_spread_14|rsi_14_minus_50,long(롱),0.7639643059371092,1.3571170638422454,1.1896978810917334,0.000243691338452549,0.5629376907882924,32.26792489384882,32.26792489384882,0.9071646615191237,21,0.913846553160307,5569,573,9.719022687609074,32.26792489384882
f20b_pair_0581,pair(쌍),di_spread_14 >= q80 & rsi_14 >= q70,di_spread_14|rsi_14,long(롱),0.7639643059371092,1.3571170638422454,1.1896978810917334,0.000243691338452549,0.5629376907882924,32.26792489384882,32.26792489384882,0.9071646615191237,21,0.913846553160307,5569,573,9.719022687609074,32.26792489384882
f20b_pair_0408,pair(쌍),bb_position_20 >= q70 & di_spread_14 >= q80,bb_position_20|di_spread_14,long(롱),0.7635541058951086,1.2630157572278522,1.1968728370167518,0.00025290663941286587,0.5654785742891469,29.595602744563653,29.595602744563653,0.9018822587104526,20,0.9363927983414485,4994,573,8.715532286212914,29.595602744563653
f20b_pair_0504,pair(쌍),rsi_14 >= q80 & bb_position_20 >= q80,rsi_14|bb_position_20,long(롱),0.7622573183703735,1.0945306701703528,1.2059207293752396,0.0002615991085493195,0.5650095602294455,24.631801946283616,20.75250886992075,0.9144359464627151,17,0.9198094350027688,4184,573,7.301919720767888,24.631801946283616
f20b_pair_0531,pair(쌍),rsi_14_minus_50 >= q80 & bb_position_20 >= q80,rsi_14_minus_50|bb_position_20,long(롱),0.7622573183703735,1.0945306701703528,1.2059207293752396,0.0002615991085493195,0.5650095602294455,24.631801946283616,20.75250886992075,0.9144359464627151,17,0.9198094350027688,4184,573,7.301919720767888,24.631801946283616
f20b_pair_0323,pair(쌍),di_spread_14 >= q70 & ema9_ema20_diff >= q90,di_spread_14|ema9_ema20_diff,long(롱),0.7615313906267098,1.1480710750517518,1.3140824593504474,0.0004095865412243139,0.5758116303960042,29.621743250046496,28.58718847504842,0.8704958972529433,32,0.9434796720805896,2803,573,4.891797556719022,29.621743250046496
f20b_pair_0676,pair(쌍),rsi_14_minus_50 >= q70 & close_ema50_ratio >= q90,rsi_14_minus_50|close_ema50_ratio,long(롱),0.7608985250087965,1.2075673769093636,1.2977928469476427,0.00042385657315175974,0.5844155844155844,31.192675565830076,31.192675565830076,0.8613548613548614,22,0.9504910941463327,2849,573,4.972076788830716,31.192675565830076
f20b_pair_0697,pair(쌍),rsi_14 >= q70 & close_ema50_ratio >= q90,rsi_14|close_ema50_ratio,long(롱),0.7608985250087965,1.2075673769093636,1.2977928469476427,0.00042385657315175974,0.5844155844155844,31.192675565830076,31.192675565830076,0.8613548613548614,22,0.9504910941463327,2849,573,4.972076788830716,31.192675565830076
f20b_pair_0654,pair(쌍),close_ema20_ratio >= q80 & close_ema50_ratio >= q90,close_ema20_ratio|close_ema50_ratio,long(롱),0.759201021220693,1.195231315454511,1.3082622983526204,0.00044415879429747713,0.5860274990709773,31.192675565830076,31.192675565830076,0.8591601635079896,22,0.961534730105078,2691,573,4.696335078534031,31.192675565830076
f20b_pair_0605,pair(쌍),roc_12 >= q90 & close_ema20_ratio >= q80,roc_12|close_ema20_ratio,long(롱),0.7577005348953314,1.211541291307602,1.3029358002074094,0.00045598091505743394,0.5592773805043282,31.667134947773278,31.144446587110508,0.8837034249153181,20,0.9461315153757166,2657,573,4.636998254799302,31.667134947773278
f20b_single_0028,single(단일),ppo_hist_12_26_9 >= q80,ppo_hist_12_26_9,long(롱),0.754458137593424,1.5137487017736604,1.1765355495630618,0.00025898181381927464,0.532420872540633,37.21213999818798,37.21213999818798,0.9221556886227545,36,0.832539938673227,5845,573,10.200698080279231,37.21213999818798
f20b_pair_0202,pair(쌍),roc_12 >= q70 & di_spread_14 >= q80,roc_12|di_spread_14,long(롱),0.7538155058596188,1.293654863752118,1.2028424648498979,0.0002671736604196856,0.5640231309376291,31.284982675069518,31.284982675069518,0.8998347790169352,21,0.9312854257278773,4842,573,8.450261780104713,31.284982675069518
f20b_pair_0687,pair(쌍),rsi_14_minus_50 >= q70 & close_ema50_ratio >= q70,rsi_14_minus_50|close_ema50_ratio,long(롱),0.752599595900697,1.61468134681978,1.1660498213877282,0.00021552073502666578,0.5533902829684997,40.03454443272727,38.66213705470609,0.9225840896956754,24,0.9037754137562903,7492,573,13.075043630017452,40.03454443272727
f20b_pair_0708,pair(쌍),rsi_14 >= q70 & close_ema50_ratio >= q70,rsi_14|close_ema50_ratio,long(롱),0.752599595900697,1.61468134681978,1.1660498213877282,0.00021552073502666578,0.5533902829684997,40.03454443272727,38.66213705470609,0.9225840896956754,24,0.9037754137562903,7492,573,13.075043630017452,40.03454443272727
f20b_pair_0842,pair(쌍),ema20_ema50_spread_zscore_50 >= q70 & trix_15 >= q90,ema20_ema50_spread_zscore_50|trix_15,long(롱),0.7513217487253758,1.0631255038492657,1.3391264954772735,0.0004529720936724609,0.5688112484022156,27.897466235668787,26.729544772563596,0.8687686408180656,30,0.8704804414030507,2347,573,4.0959860383944156,27.897466235668787
f20b_pair_0411,pair(쌍),bb_position_20 >= q70 & close_ema20_ratio >= q80,bb_position_20|close_ema20_ratio,long(롱),0.750452807840816,1.5030168340470578,1.1994899733898106,0.0002800478543035323,0.5574809018073411,38.04708846283533,38.04708846283533,0.9154089808086454,22,0.938566076232711,5367,573,9.366492146596858,38.04708846283533
f20b_pair_0688,pair(쌍),rsi_14_minus_50 >= q70 & trix_15 >= q90,rsi_14_minus_50|trix_15,long(롱),0.748285506343687,0.9178624758650871,1.3044924259227089,0.00039041364349854833,0.5772011909825606,22.002347704292745,22.002347704292745,0.8677158655891111,23,0.9060123866488896,2351,573,4.102966841186737,22.002347704292745
f20b_pair_0709,pair(쌍),rsi_14 >= q70 & trix_15 >= q90,rsi_14|trix_15,long(롱),0.748285506343687,0.9178624758650871,1.3044924259227089,0.00039041364349854833,0.5772011909825606,22.002347704292745,22.002347704292745,0.8677158655891111,23,0.9060123866488896,2351,573,4.102966841186737,22.002347704292745
f20b_pair_0582,pair(쌍),di_spread_14 >= q80 & close_ema50_ratio >= q90,di_spread_14|close_ema50_ratio,long(롱),0.7481724360636636,1.1359620413527467,1.3245426802804727,0.00044166486833310527,0.5878693623639192,30.221481958531072,30.221481958531072,0.8374805598755832,20,0.9505567292926583,2572,573,4.488656195462478,30.221481958531072
f20b_pair_0798,pair(쌍),trix_15 >= q80 & ema9_ema20_diff >= q90,trix_15|ema9_ema20_diff,long(롱),0.7458251976943048,1.016102249543363,1.3107107613454416,0.00040530604289723294,0.5731950538492222,25.713895352987937,22.339094838756633,0.8623853211009175,23,0.9499356722409356,2507,573,4.37521815008726,25.713895352987937
f20b_pair_0510,pair(쌍),rsi_14 >= q80 & ema20_ema50_spread_zscore_50 >= q70,rsi_14|ema20_ema50_spread_zscore_50,long(롱),0.7445557714434112,1.2591867643653947,1.2366096797949113,0.00028728878949700994,0.5605749486652978,31.826887956699636,25.01179820920594,0.892539356605065,29,0.9020060413621347,4383,573,7.649214659685864,31.826887956699636
f20b_pair_0537,pair(쌍),rsi_14_minus_50 >= q80 & ema20_ema50_spread_zscore_50 >= q70,rsi_14_minus_50|ema20_ema50_spread_zscore_50,long(롱),0.7445557714434112,1.2591867643653947,1.2366096797949113,0.00028728878949700994,0.5605749486652978,31.826887956699636,25.01179820920594,0.892539356605065,29,0.9020060413621347,4383,573,7.649214659685864,31.826887956699636
f20b_pair_0583,pair(쌍),di_spread_14 >= q80 & bb_position_20 >= q80,di_spread_14|bb_position_20,long(롱),0.7441616780491705,0.9815178907029434,1.1989488144932343,0.0002589073834616047,0.569242943814297,21.62725913398721,21.62725913398721,0.9111052492745977,15,0.9408516355091977,3791,573,6.616055846422339,21.62725913398721
f20b_single_0029,single(단일),close_ema50_ratio >= q80,close_ema50_ratio,long(롱),0.7439513951395021,1.5443823080122128,1.1910104366664065,0.0002642228071877182,0.5688622754491018,39.44880698020836,39.44880698020836,0.9094952951240376,29,0.9531214979479561,5845,573,10.200698080279231,39.44880698020836
f20b_pair_0579,pair(쌍),di_spread_14 >= q80 & close_ema20_ratio >= q80,di_spread_14|close_ema20_ratio,long(롱),0.7398674878023513,1.2908613866594978,1.2149009920572982,0.000293444279758922,0.5689929529438509,32.39323406193601,32.39323406193601,0.8945214821550352,21,0.9468627406112695,4399,573,7.677137870855148,32.39323406193601
f20b_pair_0825,pair(쌍),close_ema50_ratio >= q80 & ema20_ema50_spread_zscore_50 >= q70,close_ema50_ratio|ema20_ema50_spread_zscore_50,long(롱),0.7382326129892901,1.31554084701499,1.2291520781051142,0.00030715406187601914,0.5617557786598179,33.80732407345152,27.013222447069907,0.8977352323137987,27,0.9190372406593972,4283,573,7.474694589877836,33.80732407345152
f20b_pair_0412,pair(쌍),bb_position_20 >= q70 & rsi_14_minus_50 >= q70,bb_position_20|rsi_14_minus_50,long(롱),0.734069106987395,1.5072442467055476,1.1643428829580353,0.00020795312454546737,0.5518763796909493,37.814275109146756,37.814275109146756,0.9281181015452539,25,0.9301227733562797,7248,573,12.649214659685864,37.814275109146756
f20b_pair_0413,pair(쌍),bb_position_20 >= q70 & rsi_14 >= q70,bb_position_20|rsi_14,long(롱),0.734069106987395,1.5072442467055476,1.1643428829580353,0.00020795312454546737,0.5518763796909493,37.814275109146756,37.814275109146756,0.9281181015452539,25,0.9301227733562797,7248,573,12.649214659685864,37.814275109146756
f20b_pair_0335,pair(쌍),vix_zscore_20 <= q30 & usdx_zscore_20 <= q30,vix_zscore_20|usdx_zscore_20,long(롱),0.7324381697428277,1.219647603286175,1.2453932200931703,0.00032385756858368956,0.5605416887944769,31.476288887806447,30.043073047653756,0.8977695167286245,28,0.9637739643308598,3766,573,6.5724258289703315,31.476288887806447
f20b_pair_0613,pair(쌍),roc_12 >= q90 & ppo_hist_12_26_9 >= q80,roc_12|ppo_hist_12_26_9,long(롱),0.7321937077535047,1.1420276140141876,1.306470506476609,0.0004740670875941003,0.5566625155666252,30.75493628234467,30.36113085734162,0.8916562889165629,18,0.9258557805274132,2409,573,4.204188481675392,30.75493628234467
