record_view,attempt_name,tier_scope,candidate_id,candidate_alias,candidate_role,variant_id,source_variant_id,profile_label,target_period,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_end,closed_balance_min,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,direction,sell,96,432.08,1334.6,-902.52,1.478748,4.500833,0.458333,30.331818,-17.356154,1.747612,932.08,476.38,106.01,13.1495,14,0.791667,5,4.075842,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,direction,buy,119,364.25,758.97,-394.72,1.922806,3.060924,0.638655,9.986447,-9.179535,1.087903,864.25,467.53,50.15,6.881373,22,0.714286,5,7.26321,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,direction,sell,87,438.61,932.35,-493.74,1.888342,5.041494,0.528736,20.268478,-12.042439,1.683087,938.61,480.43,72.55,9.456604,12,0.701149,5,6.045624,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,direction,buy,65,37.79,255.88,-218.09,1.173277,0.581385,0.6,6.561026,-8.388077,0.782185,537.79,486.33,69.67,12.530576,30,0.830769,6,0.542414,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,direction,buy,67,256.89,423.78,-166.89,2.539277,3.834179,0.671642,9.417333,-7.585909,1.241424,756.89,494.96,21.66,3.722521,13,0.58209,3,11.860111,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,direction,sell,98,303.27,829.33,-526.06,1.576493,3.094592,0.571429,14.809464,-12.525238,1.18237,803.27,470.54,136.97,17.820945,40,0.765306,6,2.214134,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,direction,sell,97,404.85,1330.38,-925.53,1.437425,4.173711,0.453608,30.235909,-17.46283,1.731444,904.85,476.38,129.72,13.472504,14,0.804124,5,3.120953,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,direction,buy,119,361.26,755.84,-394.58,1.915556,3.035798,0.638655,9.945263,-9.176279,1.083801,861.26,467.53,50.15,6.881373,22,0.714286,5,7.203589,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,direction,sell,89,417.18,916.85,-499.67,1.834911,4.687416,0.52809,19.507447,-11.896905,1.639708,917.18,480.43,70.62,9.438967,13,0.707865,5,5.907392,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,direction,buy,65,34.38,248.48,-214.1,1.160579,0.528923,0.6,6.371282,-8.234615,0.773719,534.38,485.11,69.4,12.515554,30,0.830769,6,0.495389,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_early,60,191.37,440.76,-249.39,1.767352,3.1895,0.566667,12.963529,-9.591923,1.351505,691.37,481.06,87.02,15.318265,26,0.7,4,2.19915,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_mid,60,179.71,476.96,-297.25,1.604575,2.995167,0.65,12.229744,-14.154762,0.864002,679.71,500.0,81.3,10.933445,18,0.716667,3,2.210455,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_late,58,378.41,658.23,-279.82,2.352334,6.52431,0.637931,17.79,-13.324762,1.335108,878.41,500.0,78.43,11.47577,11,0.603448,5,4.824812,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_early,76,195.81,548.75,-352.94,1.554797,2.576447,0.552632,13.065476,-10.380588,1.258645,695.81,477.18,90.54,12.965217,22,0.789474,5,2.162691,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_mid,76,272.89,739.57,-466.68,1.584748,3.590658,0.513158,18.963333,-12.612973,1.503478,772.89,484.21,69.17,11.54426,15,0.776316,4,3.945207,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_late,74,161.88,679.91,-518.03,1.312492,2.187568,0.581081,15.81186,-16.710645,0.946215,661.88,500.0,115.86,18.394856,33,0.878378,4,1.397204,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_early,56,106.68,366.61,-259.93,1.410418,1.905,0.482143,13.578148,-8.963103,1.514894,606.68,492.48,60.72,9.185943,19,0.821429,7,1.756917,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_mid,56,60.87,347.38,-286.51,1.212453,1.086964,0.553571,11.205806,-11.4604,0.977785,560.87,496.44,105.41,16.214678,18,0.732143,4,0.577459,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_late,55,404.47,691.12,-286.65,2.411024,7.354,0.636364,19.746286,-14.3325,1.377728,904.47,500.0,66.14,8.463103,9,0.709091,4,6.115361,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_early,55,170.36,397.52,-227.16,1.749956,3.097455,0.563636,12.823226,-9.465,1.354805,670.36,483.85,68.53,12.406314,17,0.636364,5,2.485919,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_mid,55,91.91,357.87,-265.96,1.345578,1.671091,0.636364,10.224857,-13.298,0.768902,591.91,497.55,78.07,11.919266,17,0.672727,5,1.177277,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_late,54,277.06,468.29,-191.23,2.448831,5.130741,0.62963,13.773235,-9.5615,1.440489,777.06,500.0,55.44,9.148515,8,0.592593,6,4.997475,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_early,72,239.0,568.43,-329.43,1.725496,3.319444,0.569444,13.864146,-10.626774,1.304643,739.0,477.18,98.34,12.943731,17,0.722222,6,2.430344,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_mid,72,260.85,753.3,-492.45,1.529698,3.622917,0.513889,20.359459,-14.07,1.447012,760.85,500.0,77.61,12.019497,15,0.791667,4,3.361036,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_late,71,296.48,771.84,-475.36,1.623696,4.175775,0.591549,18.377143,-16.391724,1.121123,796.48,500.0,127.27,18.228562,25,0.788732,4,2.329536,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_early,51,72.8,304.37,-231.57,1.314376,1.427451,0.45098,13.233478,-8.270357,1.60011,572.8,492.48,58.41,9.253656,17,0.803922,7,1.246362,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_mid,51,126.81,319.5,-192.69,1.658104,2.486471,0.607843,10.306452,-9.6345,1.069744,626.81,500.0,105.07,15.157679,14,0.647059,5,1.20691,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_late,50,276.79,564.36,-287.57,1.962513,5.5358,0.62,18.205161,-15.135263,1.202831,776.79,500.0,103.77,13.153091,14,0.76,4,2.667341,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_early,55,170.36,397.52,-227.16,1.749956,3.097455,0.563636,12.823226,-9.465,1.354805,670.36,483.85,68.53,12.406314,17,0.636364,5,2.485919,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_mid,55,91.97,361.75,-269.78,1.340907,1.672182,0.636364,10.335714,-13.489,0.766233,591.97,497.55,80.58,11.981265,16,0.672727,5,1.14135,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,chron_segment,chron_late,55,297.83,493.84,-196.01,2.519463,5.415091,0.636364,14.109714,-9.8005,1.439693,797.83,500.0,56.95,9.1436,8,0.581818,6,5.229675,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_early,72,239.0,568.43,-329.43,1.725496,3.319444,0.569444,13.864146,-10.626774,1.304643,739.0,477.18,98.34,12.943731,17,0.722222,6,2.430344,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_mid,72,260.85,753.3,-492.45,1.529698,3.622917,0.513889,20.359459,-14.07,1.447012,760.85,500.0,77.61,12.019497,15,0.791667,4,3.361036,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,chron_segment,chron_late,72,266.26,764.49,-498.23,1.534412,3.698056,0.583333,18.202143,-16.607667,1.096008,766.26,500.0,127.27,18.228562,28,0.833333,4,2.092088,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_early,52,77.83,309.4,-231.57,1.336097,1.496731,0.461538,12.891667,-8.270357,1.55878,577.83,492.48,58.41,9.253656,18,0.807692,7,1.332477,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_mid,52,105.76,308.26,-202.5,1.522272,2.033846,0.596154,9.943871,-9.642857,1.031216,605.76,500.0,103.17,15.38932,15,0.692308,5,1.025104,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,chron_segment,chron_late,50,267.97,547.67,-279.7,1.958062,5.3594,0.62,17.666774,-14.721053,1.200103,767.97,500.0,101.05,12.975423,14,0.76,4,2.651856,measured_slice(측정 구간)
