bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_all_oos_anchor
2024.01.22 21:25:00,0,0,0
2024.01.22 21:50:00,0,0,0
2024.01.22 21:55:00,0,0,0
2024.01.22 22:00:00,0,0,0
2024.01.23 16:40:00,-1,0,0
2024.01.23 16:45:00,0,1,0
2024.01.23 16:55:00,0,0,0
2024.01.23 17:00:00,0,0,0
2024.01.23 17:05:00,0,0,0
2024.01.23 17:10:00,0,0,0
2024.01.23 17:15:00,0,0,0
2024.01.23 17:20:00,0,0,0
2024.01.23 17:25:00,0,0,0
2024.01.23 17:30:00,0,0,0
2024.01.23 17:35:00,0,0,0
2024.01.23 17:50:00,0,0,0
2024.01.23 17:55:00,0,0,0
2024.01.23 18:05:00,0,0,0
2024.01.23 18:15:00,0,0,0
2024.01.23 18:20:00,0,0,0
2024.01.23 19:15:00,0,0,0
2024.01.23 20:00:00,0,0,0
2024.01.23 20:05:00,0,0,0
2024.01.23 20:15:00,0,0,0
2024.01.23 20:30:00,0,0,0
2024.01.23 20:40:00,0,0,0
2024.01.23 21:05:00,0,0,0
2024.01.23 21:30:00,0,0,0
2024.01.23 21:35:00,0,0,0
2024.01.24 16:45:00,0,0,0
2024.01.24 16:50:00,0,0,0
2024.01.24 17:00:00,0,0,0
2024.01.24 17:05:00,0,0,0
2024.01.24 17:10:00,0,0,0
2024.01.24 17:15:00,0,0,0
2024.01.24 17:20:00,0,0,0
2024.01.24 17:30:00,0,0,0
2024.01.24 17:35:00,0,0,0
2024.01.24 17:45:00,0,1,0
2024.01.24 18:00:00,0,0,0
2024.01.24 18:05:00,0,0,0
2024.01.24 18:10:00,0,0,0
2024.01.24 18:15:00,0,0,0
2024.01.24 18:25:00,0,0,0
2024.01.24 18:30:00,0,0,0
2024.01.24 18:35:00,0,0,0
2024.01.24 19:05:00,0,0,0
2024.01.24 19:10:00,0,0,0
2024.01.24 19:15:00,0,0,0
2024.01.24 19:35:00,0,0,0
2024.01.24 19:55:00,0,0,0
2024.01.24 20:00:00,0,0,0
2024.01.24 20:05:00,0,0,0
2024.01.24 20:10:00,0,0,0
2024.01.24 20:20:00,0,0,0
2024.01.24 20:25:00,0,0,0
2024.01.24 20:30:00,0,0,0
2024.01.24 20:35:00,0,0,0
2024.01.24 20:40:00,0,1,0
2024.01.24 20:45:00,0,1,0
2024.01.24 21:00:00,0,0,0
2024.01.24 21:10:00,0,0,0
2024.01.24 21:15:00,0,1,0
2024.01.24 21:20:00,0,0,0
2024.01.24 21:25:00,0,1,0
2024.01.24 21:30:00,0,1,0
2024.01.24 21:35:00,0,1,0
2024.01.24 21:45:00,0,0,0
2024.01.24 22:00:00,0,0,0
2024.01.25 16:40:00,-1,2,0
2024.01.25 16:45:00,0,1,0
2024.01.25 16:55:00,0,1,0
2024.01.25 17:00:00,0,1,0
2024.01.25 17:05:00,0,0,0
2024.01.25 17:10:00,0,0,0
2024.01.25 17:15:00,0,0,0
2024.01.25 17:25:00,0,0,0
2024.01.25 17:30:00,0,0,0
2024.01.25 17:40:00,0,0,0
2024.01.25 17:45:00,0,0,0
2024.01.25 17:50:00,0,0,0
2024.01.25 18:05:00,0,0,0
2024.01.25 18:10:00,0,0,0
2024.01.25 18:35:00,0,0,0
2024.01.25 18:50:00,0,0,0
2024.01.25 18:55:00,0,0,0
2024.01.25 19:05:00,0,0,0
2024.01.25 19:10:00,0,0,0
2024.01.25 19:15:00,0,0,0
2024.01.25 19:30:00,0,0,0
2024.01.25 19:35:00,0,0,0
2024.01.25 19:45:00,0,0,0
2024.01.25 19:50:00,0,0,0
2024.01.25 19:55:00,0,0,0
2024.01.25 20:00:00,0,0,0
2024.01.25 20:05:00,0,0,0
2024.01.25 20:10:00,0,0,0
2024.01.25 20:20:00,0,0,0
2024.01.25 20:25:00,0,0,0
2024.01.25 20:30:00,0,0,0
2024.01.25 20:45:00,0,0,0
2024.01.25 20:50:00,0,0,0
2024.01.25 21:00:00,0,0,0
2024.01.25 21:05:00,0,0,0
2024.01.25 21:10:00,0,0,0
2024.01.25 21:15:00,1,0,0
2024.01.25 21:20:00,0,1,0
2024.01.25 21:30:00,0,0,0
2024.01.25 21:40:00,0,0,0
2024.01.25 21:45:00,0,0,0
2024.01.25 21:50:00,0,0,0
2024.01.25 22:00:00,0,0,0
2024.01.26 16:40:00,-1,0,0
2024.01.26 16:50:00,0,0,0
2024.01.26 17:00:00,0,0,0
2024.01.26 17:10:00,0,0,0
2024.01.26 17:15:00,0,0,0
2024.01.26 17:20:00,0,0,0
2024.01.26 17:25:00,0,0,0
2024.01.26 17:30:00,0,0,0
2024.01.26 17:35:00,0,0,0
2024.01.26 17:45:00,0,0,0
2024.01.26 17:55:00,0,0,0
2024.01.26 18:00:00,0,0,0
2024.01.26 18:15:00,0,0,0
2024.01.26 18:30:00,0,0,0
2024.01.26 18:45:00,0,0,0
2024.01.26 18:50:00,0,0,0
2024.01.26 19:15:00,0,0,0
2024.01.26 19:20:00,0,0,0
2024.01.26 19:25:00,0,0,0
2024.01.26 19:30:00,0,0,0
2024.01.26 19:35:00,0,0,0
2024.01.26 19:40:00,0,0,0
2024.01.26 19:45:00,0,0,0
2024.01.26 19:50:00,0,0,0
2024.01.26 19:55:00,0,0,0
2024.01.26 20:00:00,0,0,0
2024.01.26 20:05:00,0,0,0
2024.01.26 20:10:00,0,0,0
2024.01.26 20:25:00,0,0,0
2024.01.26 20:45:00,0,0,0
2024.01.26 20:55:00,0,0,0
2024.01.26 21:10:00,0,0,0
2024.01.26 21:35:00,0,0,0
2024.01.26 21:45:00,0,0,0
2024.01.26 21:55:00,0,0,0
2024.01.29 16:40:00,-1,1,1
2024.01.29 16:50:00,0,1,0
2024.01.29 17:05:00,0,0,0
2024.01.29 17:25:00,0,0,0
2024.01.29 17:30:00,0,0,0
2024.01.29 17:35:00,0,0,0
2024.01.29 17:40:00,0,0,0
2024.01.29 17:45:00,0,0,0
2024.01.29 17:50:00,0,0,0
2024.01.29 18:00:00,0,0,0
2024.01.29 18:15:00,0,0,0
2024.01.29 18:35:00,0,0,0
2024.01.29 18:45:00,0,0,0
2024.01.29 18:55:00,0,0,0
2024.01.29 19:15:00,0,0,0
2024.01.29 19:45:00,0,0,0
2024.01.29 19:50:00,0,0,0
2024.01.29 20:00:00,0,0,0
2024.01.29 20:05:00,0,0,0
2024.01.29 20:10:00,0,0,0
2024.01.29 21:20:00,0,0,0
2024.01.29 21:35:00,0,0,0
2024.01.29 21:40:00,0,0,0
2024.01.29 22:00:00,0,0,0
2024.01.30 16:40:00,-1,1,1
2024.01.30 16:45:00,0,1,0
2024.01.30 17:00:00,0,0,0
2024.01.30 17:05:00,0,0,0
2024.01.30 17:10:00,0,0,0
2024.01.30 17:15:00,0,0,0
2024.01.30 17:25:00,0,0,0
2024.01.30 18:10:00,0,0,0
2024.01.30 18:15:00,0,0,0
2024.01.30 18:30:00,0,0,0
2024.01.30 18:55:00,0,0,0
2024.01.30 19:35:00,0,0,0
2024.01.30 19:45:00,0,0,0
2024.01.30 20:00:00,0,0,0
2024.01.30 20:05:00,0,0,0
2024.01.30 20:55:00,0,0,0
2024.01.31 16:40:00,-1,1,1
2024.01.31 16:45:00,0,2,0
2024.01.31 16:50:00,0,2,0
2024.01.31 16:55:00,0,1,0
2024.01.31 17:00:00,0,1,0
2024.01.31 17:05:00,0,0,0
2024.01.31 17:10:00,0,0,0
2024.01.31 17:15:00,0,0,0
2024.01.31 17:20:00,0,0,0
2024.01.31 17:25:00,0,0,0
2024.01.31 17:30:00,0,0,0
2024.01.31 17:35:00,0,0,0
2024.01.31 17:40:00,0,0,0
2024.01.31 17:45:00,0,0,0
2024.01.31 17:50:00,0,0,0
2024.01.31 17:55:00,0,0,0
2024.01.31 18:00:00,0,0,0
2024.01.31 18:05:00,0,0,0
2024.01.31 18:10:00,0,0,0
2024.01.31 18:15:00,0,0,0
2024.01.31 18:20:00,0,0,0
2024.01.31 18:25:00,0,0,0
2024.01.31 18:30:00,0,0,0
2024.01.31 18:35:00,0,0,0
2024.01.31 18:40:00,0,0,0
2024.01.31 18:45:00,0,0,0
2024.01.31 18:50:00,0,0,0
2024.01.31 18:55:00,0,0,0
2024.01.31 19:00:00,0,0,0
2024.01.31 19:05:00,0,0,0
2024.01.31 19:10:00,0,0,0
2024.01.31 19:15:00,0,0,0
2024.01.31 19:20:00,0,0,0
2024.01.31 19:25:00,0,0,0
2024.01.31 19:30:00,0,0,0
2024.01.31 19:35:00,0,0,0
2024.01.31 19:40:00,0,0,0
2024.01.31 19:50:00,0,0,0
2024.01.31 19:55:00,0,0,0
2024.01.31 20:00:00,0,0,0
2024.01.31 20:05:00,0,0,0
2024.01.31 20:10:00,0,0,0
2024.01.31 20:15:00,0,0,0
2024.01.31 20:20:00,0,0,0
2024.01.31 20:25:00,0,0,0
2024.01.31 20:30:00,0,0,0
2024.01.31 20:35:00,0,0,0
2024.01.31 20:45:00,0,0,0
2024.01.31 20:50:00,0,0,0
2024.01.31 21:00:00,0,0,0
2024.01.31 21:05:00,0,1,0
2024.01.31 21:10:00,0,0,0
2024.01.31 21:15:00,0,0,0
2024.01.31 21:20:00,0,1,0
2024.01.31 21:25:00,0,1,0
2024.01.31 21:30:00,0,0,0
2024.01.31 21:35:00,0,1,0
2024.01.31 21:40:00,0,1,0
2024.01.31 21:45:00,0,1,0
2024.01.31 21:50:00,-1,1,1
2024.01.31 21:55:00,0,1,0
2024.01.31 22:00:00,0,1,0
2024.02.01 16:40:00,0,0,0
2024.02.01 16:45:00,0,0,0
2024.02.01 16:50:00,0,0,0
2024.02.01 16:55:00,0,0,0
2024.02.01 17:00:00,0,1,0
2024.02.01 17:05:00,0,0,0
2024.02.01 17:10:00,1,0,0
2024.02.01 17:20:00,0,0,0
2024.02.01 17:25:00,0,0,0
2024.02.01 17:30:00,0,0,0
2024.02.01 17:35:00,0,0,0
2024.02.01 17:40:00,0,0,0
2024.02.01 17:45:00,0,0,0
2024.02.01 17:50:00,0,0,0
2024.02.01 17:55:00,0,0,0
2024.02.01 18:00:00,0,0,0
2024.02.01 18:05:00,0,0,0
2024.02.01 18:10:00,0,0,0
2024.02.01 18:15:00,0,0,0
2024.02.01 18:20:00,0,0,0
2024.02.01 18:25:00,0,0,0
2024.02.01 18:30:00,1,0,0
2024.02.01 18:35:00,0,0,0
2024.02.01 18:40:00,0,0,0
2024.02.01 18:45:00,0,0,0
2024.02.01 18:50:00,0,0,0
2024.02.01 18:55:00,0,0,0
2024.02.01 19:00:00,0,0,0
2024.02.01 19:05:00,0,0,0
2024.02.01 19:10:00,0,0,0
2024.02.01 19:15:00,0,0,0
2024.02.01 19:20:00,0,0,0
2024.02.01 19:25:00,0,0,0
2024.02.01 19:30:00,0,0,0
2024.02.01 19:35:00,0,0,0
2024.02.01 19:40:00,0,0,0
2024.02.01 19:45:00,0,0,0
2024.02.01 19:50:00,0,0,0
2024.02.01 19:55:00,0,0,0
2024.02.01 20:00:00,1,0,2
2024.02.01 20:05:00,0,0,0
2024.02.01 20:10:00,0,0,0
2024.02.01 20:15:00,0,0,0
2024.02.01 20:20:00,0,0,0
2024.02.01 20:30:00,0,0,0
2024.02.01 20:35:00,0,0,0
2024.02.01 20:40:00,0,0,0
2024.02.01 20:45:00,0,0,0
2024.02.01 20:50:00,0,0,0
2024.02.01 20:55:00,0,0,0
2024.02.01 21:00:00,0,0,0
2024.02.01 21:05:00,0,0,0
2024.02.01 21:10:00,0,0,0
2024.02.01 21:15:00,0,0,0
2024.02.01 21:20:00,0,0,0
2024.02.01 21:25:00,0,0,0
2024.02.01 21:30:00,0,0,0
2024.02.01 21:35:00,0,0,0
2024.02.01 21:40:00,0,0,0
2024.02.01 21:45:00,0,0,0
2024.02.01 21:50:00,0,0,0
2024.02.01 21:55:00,0,0,0
2024.02.01 22:00:00,0,0,0
2024.02.02 16:40:00,0,1,0
2024.02.02 16:45:00,0,1,0
2024.02.02 16:50:00,0,1,0
2024.02.02 16:55:00,0,1,0
2024.02.02 17:00:00,0,1,0
2024.02.02 17:05:00,0,0,0
2024.02.02 17:10:00,1,0,0
2024.02.02 17:15:00,0,1,0
2024.02.02 17:20:00,0,1,0
2024.02.02 17:25:00,0,1,0
2024.02.02 17:30:00,0,1,0
2024.02.02 17:35:00,0,1,0
2024.02.02 17:40:00,0,1,0
2024.02.02 17:45:00,0,0,0
2024.02.02 17:50:00,0,1,0
2024.02.02 17:55:00,0,1,0
2024.02.02 18:00:00,0,2,0
2024.02.02 18:05:00,0,0,0
2024.02.02 18:10:00,0,1,0
2024.02.02 18:15:00,0,1,0
2024.02.02 18:20:00,0,0,0
2024.02.02 18:25:00,0,0,0
2024.02.02 18:30:00,0,1,0
2024.02.02 18:35:00,0,0,0
2024.02.02 18:50:00,0,0,0
2024.02.02 18:55:00,0,0,0
2024.02.02 19:00:00,0,0,0
2024.02.02 19:05:00,0,0,0
2024.02.02 19:10:00,0,0,0
2024.02.02 19:20:00,0,0,0
2024.02.02 19:25:00,0,0,0
2024.02.02 19:30:00,0,0,0
2024.02.02 19:35:00,0,0,0
2024.02.02 19:45:00,0,0,0
2024.02.02 19:50:00,0,0,0
2024.02.02 20:00:00,0,0,0
2024.02.02 20:05:00,0,0,0
2024.02.02 20:10:00,0,0,0
2024.02.02 20:15:00,0,0,0
2024.02.02 20:25:00,0,0,0
2024.02.02 20:30:00,0,0,0
2024.02.02 20:35:00,0,0,0
2024.02.02 20:40:00,0,0,0
2024.02.02 20:50:00,0,0,0
2024.02.02 20:55:00,0,0,0
2024.02.02 21:05:00,0,0,0
2024.02.02 21:10:00,0,0,0
2024.02.02 21:15:00,0,0,0
2024.02.02 21:20:00,0,0,0
2024.02.02 21:35:00,0,0,0
2024.02.02 21:40:00,0,0,0
2024.02.02 21:50:00,0,0,0
2024.02.02 21:55:00,0,0,0
2024.02.02 22:00:00,0,0,0
2024.02.05 16:40:00,-1,0,0
2024.02.05 16:45:00,0,1,0
2024.02.05 16:50:00,0,1,0
2024.02.05 16:55:00,0,0,0
2024.02.05 17:00:00,0,0,0
2024.02.05 17:05:00,0,1,0
2024.02.05 17:10:00,0,1,0
2024.02.05 17:15:00,0,1,0
2024.02.05 17:20:00,0,2,0
2024.02.05 17:25:00,0,1,0
2024.02.05 17:30:00,0,1,0
2024.02.05 17:35:00,0,1,0
2024.02.05 17:40:00,0,1,0
2024.02.05 17:45:00,0,1,0
2024.02.05 17:50:00,-1,1,1
2024.02.05 17:55:00,0,0,0
2024.02.05 18:00:00,0,0,0
2024.02.05 18:05:00,0,0,0
2024.02.05 18:10:00,0,0,0
2024.02.05 18:20:00,0,0,0
2024.02.05 18:25:00,0,0,0
2024.02.05 18:30:00,0,0,0
2024.02.05 18:35:00,0,0,0
2024.02.05 18:45:00,0,0,0
2024.02.05 18:50:00,0,0,0
2024.02.05 18:55:00,0,0,0
2024.02.05 19:05:00,0,0,0
2024.02.05 19:10:00,0,0,0
2024.02.05 19:15:00,0,0,0
2024.02.05 19:20:00,0,0,0
2024.02.05 19:25:00,0,0,0
2024.02.05 19:35:00,0,0,0
2024.02.05 19:45:00,0,0,0
2024.02.05 19:50:00,0,0,0
2024.02.05 20:00:00,0,0,0
2024.02.05 20:05:00,0,0,0
2024.02.05 20:10:00,0,0,0
2024.02.05 20:15:00,0,0,0
2024.02.05 20:20:00,0,0,0
2024.02.05 20:25:00,0,0,0
2024.02.05 20:30:00,0,0,0
2024.02.05 20:35:00,0,0,0
2024.02.05 20:40:00,0,0,0
2024.02.05 20:50:00,0,0,0
2024.02.05 21:00:00,0,0,0
2024.02.05 21:10:00,0,0,0
2024.02.05 21:15:00,0,0,0
2024.02.05 21:20:00,0,0,0
2024.02.05 21:35:00,0,0,0
2024.02.05 21:45:00,0,0,0
2024.02.05 21:50:00,0,0,0
2024.02.05 21:55:00,0,0,0
2024.02.06 16:40:00,-1,2,0
2024.02.06 16:45:00,0,2,0
2024.02.06 16:55:00,0,1,0
2024.02.06 17:00:00,0,2,0
2024.02.06 17:05:00,0,2,0
2024.02.06 17:10:00,0,2,0
2024.02.06 17:15:00,0,2,0
2024.02.06 17:20:00,0,1,0
2024.02.06 17:25:00,0,1,0
2024.02.06 17:30:00,0,1,0
2024.02.06 17:35:00,0,0,0
2024.02.06 17:40:00,0,0,0
2024.02.06 17:45:00,0,0,0
2024.02.06 17:50:00,-1,0,0
2024.02.06 17:55:00,0,0,0
2024.02.06 18:00:00,0,0,0
2024.02.06 18:05:00,0,0,0
2024.02.06 18:10:00,0,0,0
2024.02.06 18:15:00,0,0,0
2024.02.06 18:20:00,0,0,0
2024.02.06 18:40:00,0,0,0
2024.02.06 18:45:00,0,0,0
2024.02.06 18:50:00,0,0,0
2024.02.06 18:55:00,0,0,0
2024.02.06 19:00:00,0,0,0
2024.02.06 19:05:00,0,0,0
2024.02.06 19:15:00,0,1,0
2024.02.06 19:20:00,0,0,0
2024.02.06 19:25:00,0,0,0
2024.02.06 19:30:00,0,0,0
2024.02.06 19:35:00,0,0,0
2024.02.06 19:40:00,0,0,0
2024.02.06 19:45:00,0,0,0
2024.02.06 19:50:00,0,0,0
2024.02.06 20:00:00,0,0,0
2024.02.06 20:05:00,0,0,0
2024.02.06 20:10:00,0,0,0
2024.02.06 20:15:00,0,0,0
2024.02.06 20:20:00,0,0,0
2024.02.06 20:30:00,0,0,0
2024.02.06 20:35:00,0,0,0
2024.02.06 20:40:00,0,0,0
2024.02.06 21:10:00,0,0,0
2024.02.06 21:15:00,0,0,0
2024.02.06 21:20:00,0,0,0
2024.02.06 21:25:00,0,0,0
2024.02.06 21:35:00,0,0,0
2024.02.06 21:40:00,0,0,0
2024.02.06 21:45:00,0,0,0
2024.02.06 21:50:00,0,0,0
2024.02.06 22:00:00,0,0,0
2024.02.07 16:40:00,-1,1,1
2024.02.07 16:45:00,0,1,0
2024.02.07 16:50:00,0,0,0
2024.02.07 16:55:00,0,1,0
2024.02.07 17:00:00,0,1,0
2024.02.07 17:05:00,0,0,0
2024.02.07 17:10:00,1,0,0
2024.02.07 17:15:00,0,1,0
2024.02.07 17:20:00,0,0,0
2024.02.07 17:25:00,0,1,0
2024.02.07 17:35:00,0,1,0
2024.02.07 17:45:00,0,1,0
2024.02.07 17:50:00,0,0,0
2024.02.07 18:00:00,0,0,0
2024.02.07 18:05:00,0,0,0
2024.02.07 18:10:00,0,0,0
2024.02.07 18:30:00,0,0,0
2024.02.07 18:40:00,0,0,0
2024.02.07 19:00:00,0,0,0
2024.02.07 19:15:00,0,0,0
2024.02.07 19:20:00,0,0,0
2024.02.07 19:30:00,0,0,0
2024.02.07 19:35:00,0,0,0
2024.02.07 19:40:00,0,0,0
2024.02.07 19:45:00,0,0,0
2024.02.07 20:00:00,0,0,0
2024.02.07 20:05:00,1,0,2
2024.02.07 20:10:00,0,0,0
2024.02.07 20:15:00,0,0,0
2024.02.07 20:20:00,0,0,0
2024.02.07 20:25:00,0,0,0
2024.02.07 20:30:00,0,0,0
2024.02.07 20:50:00,0,0,0
2024.02.07 21:15:00,0,0,0
2024.02.07 21:20:00,0,0,0
2024.02.07 21:25:00,0,0,0
2024.02.07 21:30:00,0,0,0
2024.02.07 21:40:00,0,0,0
2024.02.07 21:50:00,0,0,0
2024.02.07 22:00:00,0,0,0
2024.02.08 16:40:00,-1,0,0
2024.02.08 16:45:00,0,0,0
2024.02.08 16:50:00,0,0,0
2024.02.08 16:55:00,0,1,0
2024.02.08 17:05:00,0,0,0
2024.02.08 17:25:00,0,0,0
2024.02.08 17:30:00,0,0,0
2024.02.08 17:40:00,0,0,0
2024.02.08 18:05:00,0,0,0
2024.02.08 18:15:00,0,0,0
2024.02.08 18:20:00,0,0,0
2024.02.08 18:25:00,0,0,0
2024.02.08 18:30:00,0,0,0
2024.02.08 18:35:00,0,0,0
2024.02.08 18:40:00,0,0,0
2024.02.08 18:45:00,0,0,0
2024.02.08 19:00:00,0,0,0
2024.02.08 19:10:00,0,0,0
2024.02.08 19:20:00,0,0,0
2024.02.08 19:25:00,0,0,0
2024.02.08 19:30:00,0,0,0
2024.02.08 19:50:00,0,0,0
2024.02.08 19:55:00,0,0,0
2024.02.08 20:00:00,0,0,0
2024.02.08 20:05:00,0,0,0
2024.02.08 20:10:00,0,0,0
2024.02.08 20:20:00,0,0,0
2024.02.08 20:40:00,0,0,0
2024.02.08 21:05:00,0,0,0
2024.02.08 21:30:00,0,0,0
2024.02.08 21:40:00,0,0,0
2024.02.08 21:45:00,0,0,0
2024.02.09 16:40:00,-1,0,0
2024.02.09 16:45:00,0,0,0
2024.02.09 16:50:00,0,0,0
2024.02.09 16:55:00,0,0,0
2024.02.09 17:00:00,0,0,0
2024.02.09 17:05:00,0,0,0
2024.02.09 17:10:00,0,0,0
2024.02.09 17:15:00,0,0,0
2024.02.09 17:20:00,0,0,0
2024.02.09 17:35:00,0,0,0
2024.02.09 18:05:00,0,0,0
2024.02.09 18:10:00,0,0,0
2024.02.09 18:20:00,0,0,0
2024.02.09 18:25:00,0,0,0
2024.02.09 18:30:00,0,0,0
2024.02.09 18:40:00,0,0,0
2024.02.09 18:55:00,0,0,0
2024.02.09 19:05:00,0,0,0
2024.02.09 19:15:00,0,0,0
2024.02.09 19:35:00,0,0,0
2024.02.09 19:45:00,0,0,0
2024.02.09 19:50:00,0,0,0
2024.02.09 20:00:00,0,0,0
2024.02.09 20:05:00,0,0,0
2024.02.09 20:15:00,0,0,0
2024.02.09 20:35:00,0,0,0
2024.02.09 20:40:00,0,0,0
2024.02.09 20:50:00,0,0,0
2024.02.09 20:55:00,0,0,0
2024.02.09 21:05:00,0,0,0
2024.02.09 21:15:00,0,0,0
2024.02.09 21:35:00,0,0,0
2024.02.09 21:40:00,0,0,0
2024.02.09 21:50:00,0,0,0
2024.02.09 21:55:00,0,0,0
2024.02.12 16:40:00,-1,0,0
2024.02.12 16:45:00,0,0,0
2024.02.12 16:50:00,0,0,0
2024.02.12 16:55:00,0,0,0
2024.02.12 17:00:00,0,0,0
2024.02.12 17:05:00,0,0,0
2024.02.12 17:20:00,0,0,0
2024.02.12 17:25:00,0,0,0
2024.02.12 17:50:00,0,0,0
2024.02.12 17:55:00,0,0,0
2024.02.12 18:00:00,0,0,0
2024.02.12 18:25:00,0,0,0
2024.02.12 18:50:00,0,0,0
2024.02.12 19:30:00,0,0,0
2024.02.12 19:45:00,0,0,0
2024.02.12 19:55:00,0,0,0
2024.02.12 20:00:00,0,0,0
2024.02.12 20:05:00,0,0,0
2024.02.12 20:15:00,0,0,0
2024.02.12 20:25:00,0,0,0
2024.02.12 20:30:00,0,0,0
2024.02.12 20:40:00,0,2,0
2024.02.12 20:50:00,0,0,0
2024.02.12 21:00:00,-1,0,1
2024.02.12 21:10:00,0,0,0
2024.02.12 21:20:00,0,2,0
2024.02.12 21:25:00,0,1,0
2024.02.12 21:40:00,0,0,0
2024.02.12 21:45:00,0,0,0
2024.02.12 21:50:00,0,0,0
2024.02.12 21:55:00,0,0,0
2024.02.12 22:00:00,0,0,0
2024.02.13 16:40:00,0,0,0
2024.02.13 16:45:00,0,0,0
2024.02.13 16:50:00,0,1,0
2024.02.13 16:55:00,0,2,0
2024.02.13 17:05:00,0,0,0
2024.02.13 17:10:00,0,0,0
2024.02.13 17:15:00,0,0,0
2024.02.13 17:20:00,0,0,0
2024.02.13 17:25:00,0,0,0
2024.02.13 17:30:00,0,0,0
2024.02.13 17:35:00,0,0,0
2024.02.13 17:40:00,0,0,0
2024.02.13 17:45:00,0,0,0
2024.02.13 17:50:00,-1,0,0
2024.02.13 17:55:00,0,1,0
2024.02.13 18:00:00,0,0,0
2024.02.13 18:05:00,0,0,0
2024.02.13 18:10:00,0,1,0
2024.02.13 18:15:00,0,1,0
2024.02.13 18:20:00,0,1,0
2024.02.13 18:25:00,0,0,0
2024.02.13 18:30:00,0,0,0
2024.02.13 18:35:00,0,0,0
2024.02.13 18:45:00,0,1,0
2024.02.13 18:50:00,0,0,0
2024.02.13 18:55:00,0,0,0
2024.02.13 19:00:00,0,1,0
2024.02.13 19:10:00,0,1,0
2024.02.13 19:15:00,0,0,0
2024.02.13 19:20:00,-1,1,1
2024.02.13 19:25:00,0,0,0
2024.02.13 19:30:00,0,1,0
2024.02.13 19:35:00,0,1,0
2024.02.13 19:40:00,0,1,0
2024.02.13 19:45:00,0,0,0
2024.02.13 19:50:00,0,2,0
2024.02.13 19:55:00,0,2,0
2024.02.13 20:00:00,0,1,0
2024.02.13 20:05:00,0,1,0
2024.02.13 20:15:00,0,1,0
2024.02.13 20:20:00,0,2,0
2024.02.13 20:25:00,0,1,0
2024.02.13 20:35:00,0,1,0
2024.02.13 20:40:00,0,1,0
2024.02.13 20:45:00,0,2,0
2024.02.13 20:50:00,0,1,0
2024.02.13 20:55:00,0,1,0
2024.02.13 21:00:00,-1,0,1
2024.02.13 21:05:00,0,2,0
2024.02.13 21:10:00,0,1,0
2024.02.13 21:15:00,0,2,0
2024.02.13 21:20:00,0,2,0
2024.02.13 21:25:00,0,1,0
2024.02.13 21:30:00,0,2,0
2024.02.13 21:35:00,0,1,0
2024.02.13 21:40:00,0,0,0
2024.02.13 21:45:00,0,0,0
2024.02.13 21:50:00,-1,0,0
2024.02.13 21:55:00,0,1,0
2024.02.13 22:00:00,0,1,0
2024.02.14 16:40:00,-1,0,0
2024.02.14 16:45:00,0,0,0
2024.02.14 16:50:00,0,0,0
2024.02.14 16:55:00,0,0,0
2024.02.14 17:00:00,0,1,0
2024.02.14 17:05:00,0,0,0
2024.02.14 17:10:00,1,0,0
2024.02.14 17:15:00,0,0,0
2024.02.14 17:20:00,0,0,0
2024.02.14 17:25:00,0,1,0
2024.02.14 17:30:00,0,0,0
2024.02.14 17:35:00,0,0,0
2024.02.14 17:40:00,0,0,0
2024.02.14 17:45:00,0,0,0
2024.02.14 17:50:00,0,0,0
2024.02.14 17:55:00,-1,0,0
2024.02.14 18:00:00,0,0,0
2024.02.14 18:05:00,0,0,0
2024.02.14 18:10:00,0,0,0
2024.02.14 18:15:00,0,0,0
2024.02.14 18:20:00,0,0,0
2024.02.14 18:25:00,0,0,0
2024.02.14 18:30:00,0,0,0
2024.02.14 18:35:00,0,0,0
2024.02.14 18:40:00,0,0,0
2024.02.14 18:45:00,0,0,0
2024.02.14 18:50:00,0,0,0
2024.02.14 18:55:00,0,0,0
2024.02.14 19:00:00,0,0,0
2024.02.14 19:05:00,0,0,0
2024.02.14 19:10:00,0,0,0
2024.02.14 19:15:00,0,0,0
2024.02.14 19:20:00,0,0,0
2024.02.14 19:25:00,0,0,0
2024.02.14 19:30:00,0,0,0
2024.02.14 19:40:00,0,0,0
2024.02.14 19:45:00,0,0,0
2024.02.14 19:50:00,0,0,0
2024.02.14 19:55:00,0,0,0
2024.02.14 20:00:00,0,0,0
2024.02.14 20:05:00,0,0,0
2024.02.14 20:10:00,0,0,0
2024.02.14 20:15:00,0,0,0
2024.02.14 20:20:00,0,0,0
2024.02.14 20:25:00,0,0,0
2024.02.14 20:30:00,0,0,0
2024.02.14 20:35:00,0,0,0
2024.02.14 20:40:00,0,0,0
2024.02.14 20:45:00,0,0,0
2024.02.14 20:50:00,0,0,0
2024.02.14 20:55:00,0,0,0
2024.02.14 21:00:00,0,0,0
2024.02.14 21:05:00,0,0,0
2024.02.14 21:10:00,0,0,0
2024.02.14 21:15:00,0,0,0
2024.02.14 21:20:00,0,0,0
2024.02.14 21:25:00,0,0,0
2024.02.14 21:30:00,0,0,0
2024.02.14 21:35:00,0,0,0
2024.02.14 21:45:00,0,0,0
2024.02.14 21:50:00,0,0,0
2024.02.14 21:55:00,0,0,0
2024.02.14 22:00:00,0,0,0
2024.02.15 16:40:00,-1,0,0
