source_scope,runtime_source,artifact_slug,candidate_id,view_id,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,max_drawdown,claim_boundary
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,12,25,-18.765,40.36,59.125,0.6826215645,-0.7506,0.56,33.565,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,18,14,18.91,38.65,19.74,1.9579533941,1.3507142857,0.5,8.85,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,22,3,-14.96,11.225,26.185,0.4286805423,-4.9866666667,0.3333333333,26.185,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,20,6,5.435,21.76,16.325,1.3329249617,0.9058333333,0.6666666667,11.625,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,21,6,5.6,23.825,18.225,1.3072702332,0.9333333333,0.5,13.675,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,17,12,90.27,101.695,11.425,8.9010940919,7.5225,0.8333333333,9.2,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,19,6,1.1,16.425,15.325,1.0717781403,0.1833333333,0.5,11.475,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,hour,23,2,-43.31,0,43.31,0.0,-21.655,0.0,43.31,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,hour,16,28,56.72,146.065,89.345,1.6348424646,2.0257142857,0.6428571429,35.26,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,hour,18,11,8.885,29.425,20.54,1.432570594,0.8077272727,0.5454545455,8.425,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,hour,20,7,-2.54,20.21,22.75,0.8883516484,-0.3628571429,0.5714285714,12.55,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,hour,21,6,11.775,30.0,18.225,1.646090535,1.9625,0.5,10.975,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,hour,17,12,81.11,89.66,8.55,10.4865497076,6.7591666667,0.75,7.475,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,hour,22,1,-14.735,0,14.735,0.0,-14.735,0.0,14.735,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,hour,19,3,1.85,18.475,16.625,1.1112781955,0.6166666667,0.3333333333,16.625,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,7,27,-12.475,25.325,37.8,0.669973545,-0.462037037,0.5185185185,18.75,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,8,28,-11.575,35.65,47.225,0.7548967708,-0.4133928571,0.4285714286,24.25,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,9,27,47.92,71.745,23.825,3.0113326338,1.7748148148,0.6296296296,11.075,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,10,28,4.89,59.485,54.595,1.0895686418,0.1746428571,0.5357142857,27.47,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,11,24,16.26,46.725,30.465,1.533727228,0.6775,0.625,15.285,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,13,24,23.6,45.61,22.01,2.072239891,0.9833333333,0.5416666667,7.25,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,14,27,-31.315,52.475,83.79,0.6262680511,-1.1598148148,0.5185185185,47.99,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,15,18,-20.4,45.675,66.075,0.6912599319,-1.1333333333,0.5,55.85,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,16,21,43.675,110.625,66.95,1.6523525019,2.0797619048,0.5714285714,41.275,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,12,25,-10.06,46.6,56.66,0.8224497,-0.4024,0.6,25.385,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,17,14,11.925,71.125,59.2,1.2014358108,0.8517857143,0.6428571429,28.8,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,18,10,13.775,30.55,16.775,1.8211624441,1.3775,0.6,8.65,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,19,8,49.95,54.525,4.575,11.9180327869,6.24375,0.875,4.575,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,20,7,-16.225,12.075,28.3,0.4266784452,-2.3178571429,0.2857142857,21.9,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,22,4,10.45,24.525,14.075,1.7424511545,2.6125,0.5,11.45,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,21,6,12.425,31.95,19.525,1.6363636364,2.0708333333,0.5,10.975,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,hour,23,1,-9.41,0,9.41,0.0,-9.41,0.0,9.41,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,hour,16,26,131.74,171.425,39.685,4.3196421822,5.0669230769,0.6923076923,21.425,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,hour,17,13,58.685,72.625,13.94,5.2098278336,4.5142307692,0.7692307692,6.05,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,hour,18,10,-6.975,16.975,23.95,0.7087682672,-0.6975,0.6,15.3,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,hour,19,6,49.325,53.9,4.575,11.781420765,8.2208333333,0.8333333333,4.575,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
