trade_id,source,trade_index,side,entry_time,exit_time,entry_hour,entry_month,entry_quarter,pnl,p_short,p_flat,p_long,margin_vs_opposite,margin_vs_flat,claim_boundary,displaced_by
parent_0076,parent_kept(부모 유지),76,long,2025-01-28T21:15:00,2025-01-28T21:45:00,21,2025-01,2025Q1,7.51,0.3308267891,0.3246065676,0.3445666432,0.013739854100000004,0.019960075600000016,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0077,parent_kept(부모 유지),77,long,2025-01-29T17:15:00,2025-01-29T17:45:00,17,2025-01,2025Q1,-6.31,0.3463928103,0.302713871,0.3508932889,0.004500478599999969,0.048179417899999966,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0078,parent_kept(부모 유지),78,long,2025-01-29T19:30:00,2025-01-29T20:10:00,19,2025-01,2025Q1,-7.12,0.3307235837,0.3343714178,0.3349049389,0.004181355200000014,0.0005335210999999895,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0079,parent_kept(부모 유지),79,long,2025-01-29T21:50:00,2025-01-30T16:50:00,21,2025-01,2025Q1,19.68,0.3975863457,0.2023155391,0.4000981152,0.002511769499999983,0.1977825761,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0080,parent_kept(부모 유지),80,long,2025-01-30T17:00:00,2025-01-30T17:30:00,17,2025-01,2025Q1,-14.23,0.3973678946,0.1975215673,0.4051104486,0.007742554000000013,0.2075888813,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0081,parent_kept(부모 유지),81,long,2025-01-30T17:45:00,2025-01-30T18:15:00,17,2025-01,2025Q1,-12.82,0.3726742864,0.2440179139,0.3833078146,0.01063352820000002,0.13928990070000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0007,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2025-01-30T18:20:00,2025-01-30T18:50:00,18,2025-01,2025Q1,-9.207,0.4454261065,0.1784839034,0.3760901093,0.0693359972,0.2669422031,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0083,parent_kept(부모 유지),83,long,2025-01-30T19:05:00,2025-01-30T19:35:00,19,2025-01,2025Q1,-6.2,0.360987097,0.2727123201,0.3663005233,0.005313426300000035,0.0935882032,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0084,parent_kept(부모 유지),84,long,2025-01-30T20:35:00,2025-01-30T21:15:00,20,2025-01,2025Q1,3.88,0.3368922174,0.3245128393,0.3385950029,0.0017027854999999703,0.014082163599999975,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0085,parent_kept(부모 유지),85,long,2025-01-31T16:50:00,2025-01-31T17:25:00,16,2025-01,2025Q1,7.57,0.3586010337,0.2769431472,0.3644558787,0.005854844999999997,0.0875127315,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0086,parent_kept(부모 유지),86,long,2025-01-31T17:30:00,2025-01-31T18:05:00,17,2025-01,2025Q1,5.33,0.3178955615,0.3160382807,0.366066128,0.04817056650000001,0.050027847299999983,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0087,parent_kept(부모 유지),87,long,2025-01-31T18:50:00,2025-01-31T19:30:00,18,2025-01,2025Q1,2.51,0.3262705207,0.3201996684,0.3535297215,0.027259200799999994,0.03333005309999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0008,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2025-01-31T20:40:00,2025-01-31T21:10:00,20,2025-01,2025Q1,8.217,0.4470951259,0.1949350983,0.3579698205,0.0891253054,0.2521600276,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0088,parent_kept(부모 유지),88,short,2025-01-31T21:45:00,2025-02-03T16:45:00,21,2025-01,2025Q1,34.11,0.461992681,0.1512190551,0.3867883384,0.07520434260000003,0.3107736259,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0089,parent_kept(부모 유지),89,long,2025-02-03T17:00:00,2025-02-03T17:30:00,17,2025-02,2025Q1,13.43,0.395002991,0.2065068036,0.3984902203,0.00348722929999995,0.19198341669999996,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0090,parent_kept(부모 유지),90,long,2025-02-03T17:35:00,2025-02-03T18:05:35,17,2025-02,2025Q1,3.63,0.3814510107,0.1882487237,0.4303002656,0.04884925490000003,0.2420515419,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0091,parent_kept(부모 유지),91,long,2025-02-03T18:10:00,2025-02-03T18:40:00,18,2025-02,2025Q1,1.29,0.3684221506,0.1814248264,0.4501529932,0.08173084260000002,0.2687281668,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0092,parent_kept(부모 유지),92,long,2025-02-03T18:45:00,2025-02-03T19:15:00,18,2025-02,2025Q1,-3.82,0.3666702211,0.2470698804,0.3862600327,0.01958981159999995,0.13919015229999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0093,parent_kept(부모 유지),93,long,2025-02-03T20:45:00,2025-02-03T21:15:00,20,2025-02,2025Q1,8.41,0.356145829,0.2865072787,0.3573468924,0.0012010633999999798,0.07083961370000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0094,parent_kept(부모 유지),94,long,2025-02-03T21:20:00,2025-02-03T21:50:00,21,2025-02,2025Q1,-0.43,0.3351468444,0.3079457581,0.3569073379,0.021760493500000033,0.04896157979999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0095,parent_kept(부모 유지),95,long,2025-02-03T22:05:00,2025-02-04T17:05:00,22,2025-02,2025Q1,10.42,0.3193898499,0.3320690095,0.3485412002,0.02915135029999999,0.0164721907,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0096,parent_kept(부모 유지),96,long,2025-02-04T17:10:00,2025-02-04T17:40:00,17,2025-02,2025Q1,2.58,0.3316723108,0.2624970376,0.4058306813,0.07415837050000001,0.1433336437,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0097,parent_kept(부모 유지),97,long,2025-02-04T19:05:00,2025-02-04T19:35:00,19,2025-02,2025Q1,-8.52,0.3047660589,0.3464498222,0.3487840593,0.04401800039999998,0.002334237100000025,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0098,parent_kept(부모 유지),98,long,2025-02-04T20:30:00,2025-02-04T21:30:00,20,2025-02,2025Q1,2.54,0.329438448,0.3289837539,0.3415777385,0.01213929050000001,0.012593984599999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0099,parent_kept(부모 유지),99,long,2025-02-04T22:05:00,2025-02-05T17:05:00,22,2025-02,2025Q1,-11.18,0.3152117729,0.3386439085,0.346144408,0.030932635099999994,0.007500499500000035,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0100,parent_kept(부모 유지),100,long,2025-02-05T17:15:00,2025-02-05T17:50:00,17,2025-02,2025Q1,2.34,0.33378914,0.3210352361,0.3451755941,0.011386454099999999,0.024140357999999973,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0101,parent_kept(부모 유지),101,long,2025-02-05T17:55:00,2025-02-05T18:25:00,17,2025-02,2025Q1,-0.62,0.3394565582,0.3172295094,0.343313992,0.003857433800000032,0.026084482600000014,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0102,parent_kept(부모 유지),102,long,2025-02-05T18:30:00,2025-02-05T19:00:00,18,2025-02,2025Q1,8.81,0.3348346949,0.3300775886,0.335087657,0.000252962099999976,0.005010068399999956,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0103,parent_kept(부모 유지),103,long,2025-02-05T20:50:00,2025-02-05T22:05:00,20,2025-02,2025Q1,1.63,0.3127661347,0.3349018991,0.3523319066,0.039565771900000046,0.01743000750000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0104,parent_kept(부모 유지),104,long,2025-02-06T17:15:00,2025-02-06T17:45:00,17,2025-02,2025Q1,-6.02,0.3508436978,0.2971743345,0.3519820273,0.0011383294999999793,0.054807692799999974,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0105,parent_kept(부모 유지),105,long,2025-02-06T17:55:00,2025-02-06T18:25:00,17,2025-02,2025Q1,3.68,0.3612416983,0.2770713866,0.3616869748,0.0004452764999999803,0.08461558819999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0106,parent_kept(부모 유지),106,long,2025-02-07T16:40:00,2025-02-07T17:10:00,16,2025-02,2025Q1,-16.5,0.3530590832,0.2628558576,0.3840850592,0.03102597600000001,0.1212292016,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0107,parent_kept(부모 유지),107,short,2025-02-07T17:20:00,2025-02-07T17:50:00,17,2025-02,2025Q1,-3.12,0.4527927339,0.1555479765,0.3916592896,0.061133444300000006,0.2972447574,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0108,parent_kept(부모 유지),108,long,2025-02-07T17:55:00,2025-02-07T18:00:00,17,2025-02,2025Q1,7.32,0.3535204828,0.2786247134,0.3678548336,0.014334350800000006,0.08923012019999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0109,parent_kept(부모 유지),109,short,2025-02-07T18:00:00,2025-02-07T18:30:03,18,2025-02,2025Q1,6.46,0.4562888741,0.1356974244,0.4080137312,0.04827514290000001,0.32059144970000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0110,parent_kept(부모 유지),110,long,2025-02-07T19:20:00,2025-02-07T19:50:00,19,2025-02,2025Q1,5.28,0.3649569452,0.2639695406,0.3710735142,0.006116569000000016,0.10710397360000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0111,parent_kept(부모 유지),111,long,2025-02-07T19:55:00,2025-02-07T20:25:00,19,2025-02,2025Q1,4.23,0.3620044291,0.2736325264,0.3643630743,0.0023586451999999536,0.09073054789999996,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0112,parent_kept(부모 유지),112,long,2025-02-07T20:40:00,2025-02-07T21:10:00,20,2025-02,2025Q1,-10.38,0.3448569775,0.302962333,0.3521806598,0.007323682300000023,0.049218326800000045,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0113,parent_kept(부모 유지),113,long,2025-02-10T17:00:00,2025-02-10T17:30:00,17,2025-02,2025Q1,6.94,0.3607264161,0.274787873,0.3644858003,0.0037593841999999933,0.08969792729999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0114,parent_kept(부모 유지),114,long,2025-02-10T19:20:00,2025-02-10T19:50:00,19,2025-02,2025Q1,2.11,0.3403489888,0.2954415381,0.3642094433,0.023860454500000017,0.06876790519999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0115,parent_kept(부모 유지),115,long,2025-02-11T17:05:00,2025-02-11T17:35:00,17,2025-02,2025Q1,4.97,0.3303313851,0.3336764574,0.3359921277,0.0056607425999999905,0.002315670299999961,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0116,parent_kept(부모 유지),116,long,2025-02-11T19:00:00,2025-02-11T19:30:00,19,2025-02,2025Q1,-0.2,0.3391926289,0.3201894462,0.3406179547,0.001425325799999988,0.020428508499999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0117,parent_kept(부모 유지),117,long,2025-02-12T17:05:00,2025-02-12T17:35:00,17,2025-02,2025Q1,9.39,0.3556324244,0.2684353292,0.3759323657,0.020299941300000013,0.10749703649999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0118,parent_kept(부모 유지),118,long,2025-02-12T17:45:00,2025-02-12T18:15:00,17,2025-02,2025Q1,-5.0,0.3728308082,0.2396642864,0.3875048757,0.014674067499999999,0.14784058929999996,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0119,parent_kept(부모 유지),119,long,2025-02-12T19:10:00,2025-02-12T19:40:00,19,2025-02,2025Q1,-0.63,0.3492286503,0.2956794202,0.3550920188,0.005863368500000021,0.05941259860000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0120,parent_kept(부모 유지),120,long,2025-02-13T16:40:00,2025-02-13T17:10:00,16,2025-02,2025Q1,5.39,0.371111095,0.24121508,0.3876737058,0.01656261079999999,0.1464586258,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0121,parent_kept(부모 유지),121,long,2025-02-13T17:15:00,2025-02-13T17:45:00,17,2025-02,2025Q1,11.58,0.3674991429,0.2439182401,0.3885825574,0.021083414499999953,0.14466431729999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0122,parent_kept(부모 유지),122,long,2025-02-13T17:50:00,2025-02-13T18:35:00,17,2025-02,2025Q1,-4.35,0.3344720602,0.2987375855,0.3667902648,0.03231820460000001,0.06805267929999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0123,parent_kept(부모 유지),123,long,2025-02-13T18:40:00,2025-02-13T19:15:00,18,2025-02,2025Q1,-1.8,0.3281870782,0.3295975626,0.3422153294,0.014028251200000008,0.012617766799999985,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0124,parent_kept(부모 유지),124,long,2025-02-13T19:30:00,2025-02-13T20:05:00,19,2025-02,2025Q1,-1.17,0.339404732,0.3163785636,0.3442166448,0.00481191280000004,0.02783808120000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
