variant_id,view,split,bucket_type,bucket,bucket_trade_count,bucket_trade_share,utility_sum,utility_mean,utility_min
v02_hard_tier_gap_minimax,tier_b_separate,oos,cost_bucket,cost_mid,30,0.108696,0.02841375,0.00094712,-0.00833973
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_high|session_mid,1,0.003623,-0.00138183,-0.00138183,-0.00138183
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_low|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_mid,1,0.003623,-0.00767505,-0.00767505,-0.00767505
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_high|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_low|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_mid,1,0.003623,-0.00833973,-0.00833973,-0.00833973
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_high|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_low|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_mid|session_mid,1,0.003623,0.00549624,0.00549624,0.00549624
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_high|session_first_30m,20,0.072464,-0.10666218,-0.00533311,-0.01370796
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_high|session_mid,55,0.199275,-0.05838524,-0.00106155,-0.01340869
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_low|session_first_30m,11,0.039855,-0.01778204,-0.00161655,-0.00405134
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_low|session_mid,68,0.246377,-0.10468037,-0.00153942,-0.00913731
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_first_30m,16,0.057971,0.01034463,0.00064654,-0.00537283
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_mid,67,0.242754,-0.02127925,-0.0003176,-0.00871616
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_first_30m,7,0.025362,0.00192611,0.00027516,-0.00354533
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_mid,9,0.032609,-0.00701443,-0.00077938,-0.00570938
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_first_30m,1,0.003623,-0.000521,-0.000521,-0.000521
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,4,0.014493,0.02476,0.00619,0.00455816
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_mid,5,0.018116,0.01512485,0.00302497,-0.00274999
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_mid,1,0.003623,0.00109711,0.00109711,0.00109711
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_low|session_first_30m,1,0.003623,-0.00510707,-0.00510707,-0.00510707
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_low|session_mid,3,0.01087,0.02624514,0.00874838,0.00811205
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,1,0.003623,0.00261157,0.00261157,0.00261157
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,1,0.003623,0.00195631,0.00195631,0.00195631
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_mid|trend_high|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_mid|trend_low|session_mid,1,0.003623,-0.00463732,-0.00463732,-0.00463732
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,1,0.003623,0.00515895,0.00515895,0.00515895
v02_hard_tier_gap_minimax,tier_b_separate,oos,regime_key,vol_mid|cost_mid|trend_mid|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,train,source_tier,Tier A,3568,0.623014,4.37542576,0.0012263,-0.032342
v02_hard_tier_gap_minimax,tier_ab_combined,train,source_tier,Tier B,2159,0.376986,0.46868955,0.00021709,-0.01868069
v02_hard_tier_gap_minimax,tier_ab_combined,train,cost_bucket,cost_high,842,0.147023,3.77602147,0.00448459,-0.032342
v02_hard_tier_gap_minimax,tier_ab_combined,train,cost_bucket,cost_low,3948,0.689366,-0.15148211,-3.837e-05,-0.0187865
v02_hard_tier_gap_minimax,tier_ab_combined,train,cost_bucket,cost_mid,937,0.163611,1.21957595,0.00130158,-0.01614953
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_high|trend_high|session_first_30m,59,0.010302,0.35745612,0.00605858,-0.01868069
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_high|trend_high|session_mid,272,0.047494,1.25302757,0.00460672,-0.032342
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_high|trend_low|session_first_30m,15,0.002619,-0.02500267,-0.00166684,-0.03072335
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_high|trend_low|session_mid,25,0.004365,0.11209064,0.00448363,-0.0142989
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_high|trend_mid|session_first_30m,17,0.002968,0.05046779,0.00296869,-0.02785463
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_high|trend_mid|session_mid,165,0.028811,1.3821252,0.00837652,-0.01385217
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_low|trend_high|session_mid,6,0.001048,0.02395849,0.00399308,-0.00197742
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_low|trend_low|session_mid,4,0.000698,0.0268988,0.0067247,0.00140473
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_low|trend_mid|session_mid,6,0.001048,0.02510929,0.00418488,-0.00620407
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_mid|trend_high|session_first_30m,8,0.001397,0.05705486,0.00713186,-0.00720304
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_mid|trend_high|session_mid,53,0.009254,0.2216477,0.00418203,-0.00562313
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_mid|trend_low|session_mid,6,0.001048,0.06446747,0.01074458,0.00476428
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_high|cost_mid|trend_mid|session_mid,18,0.003143,0.13394161,0.0074412,0.0013758
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_high|trend_high|session_first_30m,36,0.006286,0.0219259,0.00060905,-0.01881298
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_high|trend_high|session_mid,23,0.004016,0.0884999,0.00384782,-0.00891963
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_high|trend_low|session_first_30m,15,0.002619,0.03857984,0.00257199,-0.00287007
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_high|trend_low|session_mid,4,0.000698,0.02030983,0.00507746,-0.00183032
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_high|trend_mid|session_first_30m,9,0.001572,0.04468478,0.00496498,-0.00404133
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_high|trend_mid|session_mid,20,0.003492,0.03965939,0.00198297,-0.00649285
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_low|trend_high|session_first_30m,34,0.005937,0.05102218,0.00150065,-0.00376748
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_low|trend_high|session_mid,1311,0.228916,0.06659807,5.08e-05,-0.01637335
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_low|trend_low|session_first_30m,42,0.007334,-0.0937761,-0.00223276,-0.01438412
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_low|trend_low|session_mid,904,0.157849,-0.64809918,-0.00071692,-0.0187865
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_low|trend_mid|session_first_30m,48,0.008381,0.12521064,0.00260856,-0.00740671
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_low|trend_mid|session_mid,954,0.166579,-0.06318892,-6.624e-05,-0.01510678
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_mid|trend_high|session_first_30m,48,0.008381,0.03132437,0.00065259,-0.00529782
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_mid|trend_high|session_mid,208,0.036319,0.09141123,0.00043948,-0.01483749
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_mid|trend_low|session_first_30m,34,0.005937,0.0491847,0.00144661,-0.00622806
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_mid|trend_low|session_mid,61,0.010651,0.01261205,0.00020675,-0.01072672
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,24,0.004191,0.09374521,0.00390605,-0.00811033
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_low|cost_mid|trend_mid|session_mid,139,0.024271,0.09374546,0.00067443,-0.01614953
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_high|trend_high|session_first_30m,38,0.006635,0.08074782,0.00212494,-0.01621529
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_high|trend_high|session_mid,87,0.015191,0.16909859,0.00194366,-0.00911658
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_high|trend_low|session_first_30m,1,0.000175,0.01215629,0.01215629,0.01215629
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_high|trend_low|session_mid,6,0.001048,-0.00716917,-0.00119486,-0.01149006
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,13,0.00227,0.06462056,0.00497081,-0.00477637
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_high|trend_mid|session_mid,37,0.006461,0.07274306,0.00196603,-0.0121693
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_low|trend_high|session_first_30m,1,0.000175,0.00522623,0.00522623,0.00522623
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_low|trend_high|session_mid,297,0.05186,0.16082617,0.0005415,-0.01525499
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_low|trend_low|session_first_30m,2,0.000349,0.00324677,0.00162339,-0.00258321
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_low|trend_low|session_mid,136,0.023747,-0.00847047,-6.228e-05,-0.01196194
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_low|trend_mid|session_mid,203,0.035446,0.17395589,0.00085693,-0.00973295
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,34,0.005937,0.03702699,0.00108903,-0.00995392
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_mid|trend_high|session_mid,184,0.032129,0.22774765,0.00123776,-0.01126543
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,6,0.001048,0.03331949,0.00555325,-0.00253803
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_mid|trend_low|session_mid,25,0.004365,-0.01587095,-0.00063484,-0.0108302
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,10,0.001746,0.00818261,0.00081826,-0.00633427
v02_hard_tier_gap_minimax,tier_ab_combined,train,regime_key,vol_mid|cost_mid|trend_mid|session_mid,79,0.013794,0.0800355,0.00101311,-0.01218339
v02_hard_tier_gap_minimax,tier_ab_combined,validation,source_tier,Tier A,1053,0.622708,-3.02205293,-0.00286995,-0.0737547
v02_hard_tier_gap_minimax,tier_ab_combined,validation,source_tier,Tier B,638,0.377292,-0.66633507,-0.00104441,-0.02689253
v02_hard_tier_gap_minimax,tier_ab_combined,validation,cost_bucket,cost_high,351,0.207569,-1.91802141,-0.00546445,-0.0737547
v02_hard_tier_gap_minimax,tier_ab_combined,validation,cost_bucket,cost_low,1195,0.706682,-1.56601523,-0.00131047,-0.02689253
v02_hard_tier_gap_minimax,tier_ab_combined,validation,cost_bucket,cost_mid,145,0.085748,-0.20435136,-0.00140932,-0.0187698
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_high|trend_high|session_first_30m,16,0.009462,-0.11749472,-0.00734342,-0.02238991
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_high|trend_high|session_mid,70,0.041396,-0.17705041,-0.00252929,-0.02207107
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_high|trend_low|session_first_30m,14,0.008279,-0.21261975,-0.01518713,-0.04224022
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_high|trend_low|session_mid,81,0.047901,-0.9452336,-0.01166955,-0.04800488
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_high|trend_mid|session_first_30m,10,0.005914,0.18247334,0.01824733,-0.02224395
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_high|trend_mid|session_mid,82,0.048492,-0.55662196,-0.00678807,-0.0737547
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_low|trend_high|session_mid,1,0.000591,0.00179341,0.00179341,0.00179341
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_mid|trend_high|session_first_30m,1,0.000591,-0.00197131,-0.00197131,-0.00197131
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_mid|trend_high|session_mid,5,0.002957,-0.04086561,-0.00817312,-0.01212736
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_mid|trend_low|session_mid,5,0.002957,-0.02142915,-0.00428583,-0.00635759
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_high|cost_mid|trend_mid|session_mid,6,0.003548,-0.02732806,-0.00455468,-0.00907083
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_high|trend_high|session_first_30m,6,0.003548,-0.02323528,-0.00387255,-0.00816554
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_high|trend_high|session_mid,10,0.005914,0.00955857,0.00095586,-0.00464002
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_high|trend_low|session_first_30m,11,0.006505,-0.00040351,-3.668e-05,-0.00566553
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_high|trend_low|session_mid,1,0.000591,-0.00756699,-0.00756699,-0.00756699
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_high|trend_mid|session_first_30m,3,0.001774,-0.01470625,-0.00490208,-0.00545483
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_high|trend_mid|session_mid,5,0.002957,-0.01354888,-0.00270978,-0.0067095
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_low|trend_high|session_first_30m,24,0.014193,-0.08125029,-0.00338543,-0.01555693
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_low|trend_high|session_mid,310,0.183323,-0.60687928,-0.00195768,-0.02689253
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_low|trend_low|session_first_30m,27,0.015967,0.0150363,0.0005569,-0.00651155
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_low|trend_low|session_mid,445,0.263158,-0.48410833,-0.00108788,-0.01322548
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_low|trend_mid|session_first_30m,9,0.005322,-0.01988403,-0.00220934,-0.00410433
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_low|trend_mid|session_mid,352,0.208161,-0.37700403,-0.00107103,-0.02335882
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_mid|trend_high|session_first_30m,17,0.010053,-0.00411363,-0.00024198,-0.00838861
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_mid|trend_high|session_mid,16,0.009462,-0.03258488,-0.00203656,-0.0187698
v02_hard_tier_gap_minimax,tier_ab_combined,validation,regime_key,vol_low|cost_mid|trend_low|session_first_30m,14,0.008279,0.00695013,0.00049644,-0.01002253
