stage_id,stage_number,run_id,lane,status,judgment,summary_path,run_path,model_family,mechanism_classes,roles,boundary,external_verification_status,mt5_kpi_record_count,has_tier_a,has_tier_b,has_tier_ab,has_onnx,onnx_parity_status,has_score_table,score_table_parity_status,prediction_artifacts_present,artifact_paths_found,artifact_paths_available,validation_net_profit,validation_profit_factor,validation_trades,oos_net_profit,oos_profit_factor,oos_trades,repeatability_label,validation_oos_inversion,evidence_decision
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12P_catboost_plain_same_condition_rematch_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_compression_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12P_catboost_plain_same_condition_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12P_catboost_plain_same_condition_rematch_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_compression_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,6,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13A_ebm_main_effect_shape_scout_v1,model_characteristic_structural_scout,reviewed,inconclusive_ebm_shape_structural_scout_completed,docs/agent_control/packets/stage19_run13A_ebm_shape_scout_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13A_ebm_main_effect_shape_scout_v1,interpret_ebm_explainable_boosting_classifier_multiclass,deferred_unclassified_surface,Runtime / Packaging,ebm_shape_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,13,13,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13C_ebm_q80_signal_density_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q80_signal_density_runtime_probe_completed,docs/agent_control/packets/stage19_run13C_ebm_q80_density_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13C_ebm_q80_signal_density_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q80_signal_density_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,163.75,1.09,422,-360.74,0.79,348,validation_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13D_ebm_q95_sparse_tail_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q95_sparse_tail_runtime_probe_completed,docs/agent_control/packets/stage19_run13D_ebm_q95_sparse_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13D_ebm_q95_sparse_tail_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q95_sparse_tail_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,237.61,1.35,135,-151.86,0.75,101,validation_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13E_ebm_q80_direction_asymmetry_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q80_direction_asymmetry_runtime_probe_completed,docs/agent_control/packets/stage19_run13E_ebm_direction_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13E_ebm_q80_direction_asymmetry_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q80_direction_asymmetry_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,20,True,True,True,False,missing,True,pass,True,10,10,422.69,1.4,233,-70.81,0.93,206,validation_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13F_ebm_q90_hold6_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold6_runtime_probe_completed,docs/agent_control/packets/stage19_run13F_ebm_hold6_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13F_ebm_q90_hold6_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold6_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-188.66,0.85,306,39.65,1.04,253,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13H_ebm_feature_hold6_routing_attribution_v1,model_characteristic_attribution,reviewed,inconclusive_ebm_feature_hold6_routing_attribution_completed,,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13H_ebm_feature_hold6_routing_attribution_v1,,position_exit_adapter,Position Management|Exit / Hold,,,0,False,False,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13I_ebm_q90_hold4_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_runtime_probe_completed,docs/agent_control/packets/stage19_run13I_ebm_hold4_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13I_ebm_q90_hold4_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-107.72,0.92,372,134.3,1.17,292,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13J_ebm_q90_hold8_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold8_runtime_probe_completed,docs/agent_control/packets/stage19_run13J_ebm_hold8_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13J_ebm_q90_hold8_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold8_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-177.13,0.87,278,8.28,1.01,220,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13M_ebm_deep_axis_followup_v1,model_characteristic_attribution,reviewed,inconclusive_ebm_deep_axis_followup_completed,,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13M_ebm_deep_axis_followup_v1,,position_exit_adapter|regime_context_adapter,Entry|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,2,False,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13Q_ebm_q90_hold5_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold5_runtime_probe_completed,docs/agent_control/packets/stage19_run13Q_ebm_hold5_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13Q_ebm_q90_hold5_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold5_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-163.98,0.88,336,0.7,1.0,271,insufficient_trading_repeatability_evidence,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13R_ebm_q90_hold4_mixed_subtype_fallback_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_b_mixed_partial_context_fallback_filter_runtime_probe_completed,docs/agent_control/packets/stage19_run13R_ebm_mixed_subtype_fallback_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13R_ebm_q90_hold4_mixed_subtype_fallback_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,ebm_q90_hold4_b_mixed_partial_context_fallback_filter_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-115.97,0.92,366,143.94,1.18,287,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13N_ebm_q90_hold4_top5_mask_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_top5_feature_mask_runtime_probe_completed,docs/agent_control/packets/stage19_run13N_ebm_top5_mask_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13N_ebm_q90_hold4_top5_mask_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_top5_feature_mask_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,174.76,1.25,243,-90.4,0.79,141,validation_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13T_ebm_mt5_axis_extension_v1,model_characteristic_attribution,reviewed,inconclusive_ebm_mt5_axis_extension_completed,,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13T_ebm_mt5_axis_extension_v1,,position_exit_adapter|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,3,False,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13W_ebm_q90_hold4_mask_ema50_ema200_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_single_feature_mask_ema50_ema200_diff_runtime_probe_completed,docs/agent_control/packets/stage19_run13W_ebm_mask_ema50_ema200_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13W_ebm_q90_hold4_mask_ema50_ema200_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_single_feature_mask_ema50_ema200_diff_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,62.08,1.05,353,-269.11,0.72,276,validation_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13X_ebm_q90_hold4_mask_ema20_ema50_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_single_feature_mask_ema20_ema50_diff_runtime_probe_completed,docs/agent_control/packets/stage19_run13X_ebm_mask_ema20_ema50_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13X_ebm_q90_hold4_mask_ema20_ema50_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_single_feature_mask_ema20_ema50_diff_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-137.39,0.89,372,4.3,1.01,288,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13Y_ebm_q90_hold4_mask_hl_zscore_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_single_feature_mask_hl_zscore_50_runtime_probe_completed,docs/agent_control/packets/stage19_run13Y_ebm_mask_hl_zscore_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13Y_ebm_q90_hold4_mask_hl_zscore_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_single_feature_mask_hl_zscore_50_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-42.09,0.97,399,42.57,1.05,315,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13Z_ebm_q90_hold4_macro_missing_fallback_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_b_macro_missing_fallback_filter_runtime_probe_completed,docs/agent_control/packets/stage19_run13Z_ebm_macro_missing_fallback_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13Z_ebm_q90_hold4_macro_missing_fallback_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_b_macro_missing_fallback_filter_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-107.7,0.92,370,120.31,1.15,283,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13AA_ebm_q90_hold4_core_only_fallback_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_b_core_only_fallback_filter_runtime_probe_completed,docs/agent_control/packets/stage19_run13AA_ebm_core_only_fallback_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13AA_ebm_q90_hold4_core_only_fallback_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_b_core_only_fallback_filter_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-122.68,0.91,364,129.95,1.16,278,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13AC_ebm_q95_hold4_direction_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q95_hold4_direction_threshold_compression_runtime_probe_completed,docs/agent_control/packets/stage19_run13AC_ebm_q95_hold4_direction_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13AC_ebm_q95_hold4_direction_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q95_hold4_direction_threshold_compression_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,20,True,True,True,False,missing,True,pass,True,10,10,227.16,1.46,139,-59.14,0.79,91,validation_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13AH_ebm_q90_hold4_keep_ema50_ema200_top5_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ebm_q90_hold4_keep_ema50_ema200_within_top5_followup_runtime_probe_completed,docs/agent_control/packets/stage19_run13AH_ebm_keep_ema50_ema200_top5_mt5_v1/aggregate_summary.json,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13AH_ebm_q90_hold4_keep_ema50_ema200_top5_probe_v1,interpret_ebm_explainable_boosting_classifier_multiclass_main_effect_mql5_score_table,score_table_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ebm_q90_hold4_keep_ema50_ema200_within_top5_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,10,10,-5.08,0.99,312,46.56,1.11,171,oos_only_positive_deferred,True,deferred
19_model_family_challenge__ebm_explainable_boosting_shape,19,run13AD_ebm_axis_exhaustion_followthrough_v1,model_characteristic_attribution,reviewed,inconclusive_ebm_axis_exhaustion_followthrough_completed,,stages/19_model_family_challenge__ebm_explainable_boosting_shape/02_runs/run13AD_ebm_axis_exhaustion_followthrough_v1,,permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,0,False,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
20_model_family_challenge__gam_additive_smooth_shape,20,run14A_gam_additive_shape_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_gam_additive_shape_structural_scout_completed,docs/agent_control/packets/stage20_run14A_gam_additive_shape_scout_v1/aggregate_summary.json,stages/20_model_family_challenge__gam_additive_smooth_shape/03_reviews/run14A_gam_additive_shape_scout_packet.md,pygam_logistic_gam_one_vs_rest_short_long_flat_reference,regime_context_adapter|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Regime / Context|Runtime / Packaging,gam_additive_shape_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,14,14,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
21_model_family_challenge__elasticnet_logistic_linear_sanity,21,run15A_elasticnet_logistic_linear_sanity_scout_v1,alpha_model_family_structural_scout,reviewed,inconclusive_elasticnet_logistic_sparse_linear_scout_completed,docs/agent_control/packets/stage21_run15A_elasticnet_logistic_scout_v1/aggregate_summary.json,stages/21_model_family_challenge__elasticnet_logistic_linear_sanity/03_reviews/run15A_elasticnet_logistic_scout_packet.md,sklearn_logistic_regression_elasticnet_multiclass_saga,onnx_model_adapter|regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,elasticnet_logistic_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,True,missing,False,missing,False,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
22_regime_model__hmm_hidden_state_segmentation,22,run16A_hmm_hidden_state_segmentation_scout_v1,regime_hidden_state_structural_scout,reviewed,inconclusive_hmm_hidden_state_structural_scout_completed,docs/agent_control/packets/stage22_run16A_hmm_state_scout_v1/aggregate_summary.json,stages/22_regime_model__hmm_hidden_state_segmentation/03_reviews/run16A_hmm_state_scout_packet.md,hmmlearn_gaussian_hmm_hidden_state_segmentation,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,hmm_hidden_state_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,12,12,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
22_regime_model__hmm_hidden_state_segmentation,22,run16B_hmm_state_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_hmm_state_policy_runtime_probe_completed,docs/agent_control/packets/stage22_run16B_hmm_state_runtime_probe_v1/aggregate_summary.json,stages/22_regime_model__hmm_hidden_state_segmentation/02_runs/run16B_hmm_state_runtime_probe_v1,hmm_hidden_state_policy_ebm_table_runtime_probe,score_table_adapter|position_exit_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,hmm_state_policy_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,missing,True,14,14,-497.25,0.69,279,121.96,1.05,562,oos_only_positive_deferred,True,deferred
23_regime_model__supervised_regime_classifier_filter,23,run17A_supervised_regime_classifier_filter_scout_v1,regime_classifier_structural_scout,reviewed,inconclusive_supervised_regime_classifier_filter_scout_completed,docs/agent_control/packets/stage23_run17A_supervised_regime_classifier_scout_v1/aggregate_summary.json,stages/23_regime_model__supervised_regime_classifier_filter/03_reviews/run17A_supervised_regime_classifier_scout_packet.md,sklearn_supervised_regime_classifier_filter,permission_filter_adapter|regime_context_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Regime / Context|Runtime / Packaging,supervised_regime_classifier_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,18,18,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
24_exit_model__survival_time_to_event_hold_shape,24,run18A_survival_time_to_event_hold_shape_scout_v1,survival_time_to_event_structural_scout,reviewed,inconclusive_survival_time_to_event_hold_shape_scout_completed,docs/agent_control/packets/stage24_run18A_survival_time_to_event_scout_v1/aggregate_summary.json,stages/24_exit_model__survival_time_to_event_hold_shape/03_reviews/run18A_survival_time_to_event_scout_packet.md,lifelines_survival_time_to_event_models,position_exit_adapter|runtime_packaging_surface,Position Management|Exit / Hold|Runtime / Packaging,survival_time_to_event_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,19,19,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
25_exit_model__hazard_trade_lifecycle_risk,25,run19A_hazard_trade_lifecycle_risk_scout_v1,hazard_trade_lifecycle_structural_scout,reviewed,inconclusive_hazard_trade_lifecycle_risk_scout_completed,docs/agent_control/packets/stage25_run19A_hazard_trade_lifecycle_scout_v1/aggregate_summary.json,stages/25_exit_model__hazard_trade_lifecycle_risk/03_reviews/run19A_hazard_trade_lifecycle_scout_packet.md,sklearn_discrete_time_logistic_hazard,position_exit_adapter|risk_tail_adapter|runtime_packaging_surface,Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,hazard_trade_lifecycle_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,27,27,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
26_model_family_challenge__ngboost_probabilistic_distribution_shape,26,run20A_ngboost_probabilistic_distribution_scout_v1,ngboost_probabilistic_distribution_structural_scout,reviewed,inconclusive_ngboost_probabilistic_distribution_scout_completed,docs/agent_control/packets/stage26_run20A_ngboost_probabilistic_distribution_scout_v1/aggregate_summary.json,stages/26_model_family_challenge__ngboost_probabilistic_distribution_shape/03_reviews/run20A_ngboost_probabilistic_distribution_scout_packet.md,ngboost_categorical_distribution,risk_tail_adapter|runtime_packaging_surface,Risk / Tail-risk|Runtime / Packaging,ngboost_probabilistic_distribution_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
26_model_family_challenge__ngboost_probabilistic_distribution_shape,26,run20B_ngboost_distribution_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_ngboost_distribution_runtime_probe_completed,docs/agent_control/packets/stage26_run20B_ngboost_distribution_runtime_probe_v1/aggregate_summary.json,stages/26_model_family_challenge__ngboost_probabilistic_distribution_shape/02_runs/run20B_ngboost_distribution_runtime_probe_v1,ngboost_distribution_score_table_runtime_probe,score_table_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,ngboost_distribution_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,False,missing,True,pass,True,98,74,-17.21,0.05,6,39.49,2.37,10,insufficient_trading_repeatability_evidence,True,deferred
27_tail_model__quantile_boosting_risk_surface,27,run21A_quantile_boosting_tail_risk_surface_scout_v1,quantile_boosting_tail_risk_structural_scout,reviewed,inconclusive_quantile_boosting_tail_risk_surface_scout_completed,docs/agent_control/packets/stage27_run21A_quantile_boosting_tail_risk_scout_v1/aggregate_summary.json,stages/27_tail_model__quantile_boosting_risk_surface/03_reviews/run21A_quantile_boosting_tail_risk_scout_packet.md,sklearn_gradient_boosting_quantile_regression,risk_tail_adapter|runtime_packaging_surface,Risk / Tail-risk|Runtime / Packaging,quantile_boosting_tail_risk_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,0,True,True,True,False,missing,False,missing,False,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
