record_view,tier_scope,candidate_id,candidate_alias,candidate_role,test_id,guard_rule_family,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,22,3,60.99,84.74,-23.75,3.568,20.33,0.666667,42.37,-23.75,1.784,23.75,4.54885,1,0.333333,1,2.568,constructive_slice
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,23,1,47.32,47.32,0,inf,47.32,1.0,47.32,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,09,1,-36.79,0,-36.79,0.0,-36.79,0.0,,-36.79,,36.79,7.358,1,1.0,1,-1.0,too_thin_to_read
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,02,1,55.89,55.89,0,inf,55.89,1.0,55.89,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,16,61,577.28,1224.86,-647.58,1.891442,9.463607,0.606557,33.104324,-26.9825,1.226881,233.07,18.576347,8,0.655738,6,2.476852,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,17,138,131.25,1034.15,-902.9,1.145365,0.951087,0.543478,13.788667,-14.331746,0.962107,179.73,27.003921,84,0.833333,5,0.730262,mixed_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,19,16,57.84,122.03,-64.19,1.901075,3.615,0.6875,11.093636,-12.838,0.864125,55.59,10.960822,6,0.625,3,1.040475,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,18,50,146.49,375.45,-228.96,1.639806,2.9298,0.52,14.440385,-9.54,1.513667,86.54,14.497269,20,0.8,4,1.692743,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,21,27,182.07,286.44,-104.37,2.744467,6.743333,0.777778,13.64,-17.395,0.784133,62.05,8.338709,3,0.296296,1,2.934247,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,20,13,57.36,82.55,-25.19,3.277094,4.412308,0.615385,10.31875,-5.038,2.048184,17.03,3.051096,4,0.615385,2,3.368174,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,03,1,45.4,45.4,0,inf,45.4,1.0,45.4,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,12,2,-74.98,0,-74.98,0.0,-37.49,0.0,,-37.49,,74.98,14.996,2,1.0,2,-1.0,too_thin_to_read
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,22,3,60.99,84.74,-23.75,3.568,20.33,0.666667,42.37,-23.75,1.784,23.75,4.54885,1,0.333333,1,2.568,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,23,1,47.32,47.32,0,inf,47.32,1.0,47.32,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,09,1,-36.79,0,-36.79,0.0,-36.79,0.0,,-36.79,,36.79,7.358,1,1.0,1,-1.0,too_thin_to_read
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,02,1,55.89,55.89,0,inf,55.89,1.0,55.89,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,16,61,536.48,1128.21,-591.73,1.90663,8.794754,0.622951,29.689737,-25.727391,1.154013,220.55,18.249142,8,0.639344,6,2.432464,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,20,17,14.61,75.26,-60.65,1.24089,0.859412,0.529412,8.362222,-7.58125,1.103014,17.88,3.378749,5,0.705882,2,0.817114,mixed_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,17,134,145.19,917.18,-771.99,1.188072,1.083507,0.537313,12.738611,-12.451452,1.023062,155.73,23.673649,81,0.835821,5,0.932319,mixed_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,19,15,48.28,104.93,-56.65,1.852251,3.218667,0.6,11.658889,-9.441667,1.234834,51.44,10.180897,6,0.6,3,0.938569,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,18,52,123.39,318.95,-195.56,1.630957,2.372885,0.519231,11.812963,-7.8224,1.510146,80.48,13.645535,23,0.788462,4,1.533176,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,21,26,123.96,235.05,-111.09,2.115852,4.767692,0.730769,12.371053,-15.87,0.779524,55.7,8.195274,4,0.5,1,2.225494,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,03,1,42.96,42.96,0,inf,42.96,1.0,42.96,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,22,6,61.26,108.38,-47.12,2.300085,10.21,0.5,36.126667,-15.706667,2.300085,36.61,6.760725,2,0.5,2,1.673313,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,12,2,-65.43,0,-65.43,0.0,-32.715,0.0,,-32.715,,65.43,13.086,2,1.0,2,-1.0,too_thin_to_read
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,23,1,47.32,47.32,0,inf,47.32,1.0,47.32,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,09,1,-34.03,0,-34.03,0.0,-34.03,0.0,,-34.03,,34.03,6.806,1,1.0,1,-1.0,too_thin_to_read
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,02,1,53.16,53.16,0,inf,53.16,1.0,53.16,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,16,61,536.48,1128.21,-591.73,1.90663,8.794754,0.622951,29.689737,-25.727391,1.154013,220.55,18.249142,8,0.639344,6,2.432464,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,20,17,14.61,75.26,-60.65,1.24089,0.859412,0.529412,8.362222,-7.58125,1.103014,17.88,3.378749,5,0.705882,2,0.817114,mixed_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,17,134,145.19,917.18,-771.99,1.188072,1.083507,0.537313,12.738611,-12.451452,1.023062,155.73,23.673649,81,0.835821,5,0.932319,mixed_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,19,15,48.28,104.93,-56.65,1.852251,3.218667,0.6,11.658889,-9.441667,1.234834,51.44,10.180897,6,0.6,3,0.938569,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,18,52,123.39,318.95,-195.56,1.630957,2.372885,0.519231,11.812963,-7.8224,1.510146,80.48,13.645535,23,0.788462,4,1.533176,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,21,26,123.96,235.05,-111.09,2.115852,4.767692,0.730769,12.371053,-15.87,0.779524,55.7,8.195274,4,0.5,1,2.225494,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,03,1,42.96,42.96,0,inf,42.96,1.0,42.96,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,22,6,61.26,108.38,-47.12,2.300085,10.21,0.5,36.126667,-15.706667,2.300085,36.61,6.760725,2,0.5,2,1.673313,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,12,2,-65.43,0,-65.43,0.0,-32.715,0.0,,-32.715,,65.43,13.086,2,1.0,2,-1.0,too_thin_to_read
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,23,1,47.32,47.32,0,inf,47.32,1.0,47.32,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,09,1,-34.03,0,-34.03,0.0,-34.03,0.0,,-34.03,,34.03,6.806,1,1.0,1,-1.0,too_thin_to_read
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,02,1,53.16,53.16,0,inf,53.16,1.0,53.16,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,16,58,500.05,1033.25,-533.2,1.937828,8.621552,0.62069,28.701389,-24.236364,1.184228,207.93,17.904934,14,0.62069,6,2.404896,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,17,131,79.5,855.38,-775.88,1.102464,0.60687,0.526718,12.396812,-12.514194,0.99062,169.12,26.073818,82,0.832061,6,0.47008,mixed_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,18,48,133.32,326.13,-192.81,1.691458,2.7775,0.5625,12.078889,-9.181429,1.315578,75.22,12.792299,20,0.75,4,1.772401,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,19,14,47.27,99.12,-51.85,1.911668,3.376429,0.714286,9.912,-12.9625,0.764667,51.85,10.37,9,0.642857,4,0.911668,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,21,27,119.05,196.14,-77.09,2.544299,4.409259,0.703704,10.323158,-9.63625,1.071284,44.85,6.755535,3,0.37037,2,2.654404,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,20,15,31.7,84.63,-52.93,1.598904,2.113333,0.533333,10.57875,-7.561429,1.399041,30.44,5.542708,6,0.6,3,1.041393,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,03,1,43.77,43.77,0,inf,43.77,1.0,43.77,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,22,3,72.64,83.15,-10.51,7.911513,24.213333,0.666667,41.575,-10.51,3.955756,10.51,2.102,1,0.333333,1,6.911513,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,12,2,-59.53,0,-59.53,0.0,-29.765,0.0,,-29.765,,59.53,11.906,2,1.0,2,-1.0,too_thin_to_read
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,23,1,45.88,45.88,0,inf,45.88,1.0,45.88,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,09,1,-29.43,0,-29.43,0.0,-29.43,0.0,,-29.43,,29.43,5.886,1,1.0,1,-1.0,too_thin_to_read
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,close_hour_report,02,1,51.8,51.8,0,inf,51.8,1.0,51.8,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,16,58,500.05,1033.25,-533.2,1.937828,8.621552,0.62069,28.701389,-24.236364,1.184228,207.93,17.904934,14,0.62069,6,2.404896,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,17,131,79.5,855.38,-775.88,1.102464,0.60687,0.526718,12.396812,-12.514194,0.99062,169.12,26.073818,82,0.832061,6,0.47008,mixed_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,18,48,133.32,326.13,-192.81,1.691458,2.7775,0.5625,12.078889,-9.181429,1.315578,75.22,12.792299,20,0.75,4,1.772401,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,19,14,47.27,99.12,-51.85,1.911668,3.376429,0.714286,9.912,-12.9625,0.764667,51.85,10.37,9,0.642857,4,0.911668,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,21,27,119.05,196.14,-77.09,2.544299,4.409259,0.703704,10.323158,-9.63625,1.071284,44.85,6.755535,3,0.37037,2,2.654404,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,20,15,31.7,84.63,-52.93,1.598904,2.113333,0.533333,10.57875,-7.561429,1.399041,30.44,5.542708,6,0.6,3,1.041393,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,03,1,43.77,43.77,0,inf,43.77,1.0,43.77,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,22,3,72.64,83.15,-10.51,7.911513,24.213333,0.666667,41.575,-10.51,3.955756,10.51,2.102,1,0.333333,1,6.911513,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,12,2,-59.53,0,-59.53,0.0,-29.765,0.0,,-29.765,,59.53,11.906,2,1.0,2,-1.0,too_thin_to_read
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,23,1,45.88,45.88,0,inf,45.88,1.0,45.88,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,09,1,-29.43,0,-29.43,0.0,-29.43,0.0,,-29.43,,29.43,5.886,1,1.0,1,-1.0,too_thin_to_read
