record_view,tier_scope,candidate_id,candidate_alias,candidate_role,test_id,feature_family,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,month,2024-06,10,-70.19,99.98,-170.17,0.58753,-7.019,0.3,33.326667,-24.31,1.370904,76.29,15.074096,5,0.9,3,-0.920042,negative_fragile_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,month,2024-07,40,-49.66,234.78,-284.44,0.825411,-1.2415,0.55,10.671818,-15.802222,0.675337,111.42,22.284,40,1.0,5,-0.445701,minor_negative_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,month,2024-08,46,115.86,391.33,-275.47,1.42059,2.518696,0.608696,13.976071,-15.303889,0.913237,63.92,12.037211,11,0.673913,2,1.812578,measured_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,month,2024-09,39,189.21,385.65,-196.44,1.963195,4.851538,0.641026,15.426,-14.031429,1.099389,75.26,13.00254,17,0.666667,6,2.514085,measured_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,month,2024-10,29,245.69,436.0,-190.31,2.290999,8.472069,0.551724,27.25,-14.639231,1.861437,78.21,11.193806,11,0.724138,5,3.141414,measured_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,month,2024-11,31,239.48,526.36,-286.88,1.834774,7.725161,0.612903,27.703158,-23.906667,1.158805,120.46,23.503014,15,0.83871,3,1.988046,measured_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,month,2024-12,27,-193.94,226.52,-420.46,0.538743,-7.182963,0.407407,20.592727,-26.27875,0.783627,252.48,50.496,27,1.0,5,-0.76814,deep_negative_or_dd_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-01,17,61.38,90.53,-29.15,3.10566,3.610588,0.588235,9.053,-4.164286,2.173962,21.21,3.940036,4,0.470588,3,2.893918,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-02,16,225.16,253.49,-28.33,8.947759,14.0725,0.75,21.124167,-7.0825,2.982586,18.87,2.536188,2,0.25,2,11.932167,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-03,15,72.05,99.48,-27.43,3.626686,4.803333,0.6,11.053333,-4.571667,2.417791,11.33,2.006233,2,0.466667,2,6.359223,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-04,36,110.86,272.23,-161.37,1.686993,3.079444,0.555556,13.6115,-10.085625,1.349594,55.59,8.95645,15,0.694444,4,1.994244,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-05,13,116.43,174.64,-58.21,3.000172,8.956154,0.769231,17.464,-19.403333,0.900052,31.74,5.884752,3,0.461538,1,3.668242,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,14,-91.5,100.23,-191.73,0.522766,-6.535714,0.357143,20.046,-21.303333,0.94098,93.81,18.675718,13,0.928571,3,-0.975376,negative_fragile_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,42,25.69,271.43,-245.74,1.104541,0.611667,0.52381,12.337727,-12.287,1.004129,85.76,17.152,37,0.928571,5,0.299557,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-08,55,90.5,434.58,-344.08,1.26302,1.645455,0.545455,14.486,-13.7632,1.052517,60.19,10.624327,16,0.763636,3,1.503572,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-09,38,179.23,405.51,-226.28,1.792072,4.716579,0.605263,17.63087,-15.085333,1.168742,78.56,13.2916,15,0.684211,4,2.281441,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-10,32,330.59,519.9,-189.31,2.746289,10.330938,0.53125,30.582353,-12.620667,2.423196,81.0,10.885634,12,0.78125,6,4.081358,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-11,32,289.54,574.17,-284.63,2.01725,9.048125,0.5625,31.898333,-20.330714,1.568973,116.54,22.55031,16,0.84375,3,2.484469,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-12,27,-232.58,256.46,-489.04,0.524415,-8.614074,0.407407,23.314545,-30.565,0.762786,261.23,52.246,27,1.0,4,-0.890327,deep_negative_or_dd_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-01,17,61.38,90.53,-29.15,3.10566,3.610588,0.588235,9.053,-4.164286,2.173962,21.21,3.940036,4,0.470588,3,2.893918,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-02,16,225.16,253.49,-28.33,8.947759,14.0725,0.75,21.124167,-7.0825,2.982586,18.87,2.536188,2,0.25,2,11.932167,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-03,15,72.05,99.48,-27.43,3.626686,4.803333,0.6,11.053333,-4.571667,2.417791,11.33,2.006233,2,0.466667,2,6.359223,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-04,36,110.86,272.23,-161.37,1.686993,3.079444,0.555556,13.6115,-10.085625,1.349594,55.59,8.95645,15,0.694444,4,1.994244,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-05,13,116.43,174.64,-58.21,3.000172,8.956154,0.769231,17.464,-19.403333,0.900052,31.74,5.884752,3,0.461538,1,3.668242,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-06,14,-91.5,100.23,-191.73,0.522766,-6.535714,0.357143,20.046,-21.303333,0.94098,93.81,18.675718,13,0.928571,3,-0.975376,negative_fragile_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-07,42,25.69,271.43,-245.74,1.104541,0.611667,0.52381,12.337727,-12.287,1.004129,85.76,17.152,37,0.928571,5,0.299557,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-08,55,90.5,434.58,-344.08,1.26302,1.645455,0.545455,14.486,-13.7632,1.052517,60.19,10.624327,16,0.763636,3,1.503572,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-09,38,179.23,405.51,-226.28,1.792072,4.716579,0.605263,17.63087,-15.085333,1.168742,78.56,13.2916,15,0.684211,4,2.281441,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-10,32,330.59,519.9,-189.31,2.746289,10.330938,0.53125,30.582353,-12.620667,2.423196,81.0,10.885634,12,0.78125,6,4.081358,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-11,32,289.54,574.17,-284.63,2.01725,9.048125,0.5625,31.898333,-20.330714,1.568973,116.54,22.55031,16,0.84375,3,2.484469,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,month,2024-12,27,-232.58,256.46,-489.04,0.524415,-8.614074,0.407407,23.314545,-30.565,0.762786,261.23,52.246,27,1.0,4,-0.890327,deep_negative_or_dd_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-01,10,13.36,37.1,-23.74,1.562763,1.336,0.6,6.183333,-5.935,1.041842,16.97,3.373959,3,0.5,2,0.787272,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-02,7,49.02,68.1,-19.08,3.569182,7.002857,0.714286,13.62,-9.54,1.427673,19.08,3.358564,2,0.285714,2,2.569182,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-03,8,15.4,30.2,-14.8,2.040541,1.925,0.5,7.55,-3.7,2.040541,8.79,1.722415,2,0.5,2,1.751991,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-04,14,11.82,60.92,-49.1,1.240733,0.844286,0.428571,10.153333,-6.1375,1.654311,24.09,4.495158,8,0.785714,4,0.49066,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-05,6,21.32,40.17,-18.85,2.131034,3.553333,0.833333,8.034,-18.85,0.426207,18.85,3.619988,3,0.5,1,1.131034,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,7,-32.58,35.06,-67.64,0.518332,-4.654286,0.285714,17.53,-13.528,1.295831,32.58,6.516,7,1.0,2,-1.0,minor_negative_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,15,-27.41,37.32,-64.73,0.576549,-1.827333,0.4,6.22,-7.192222,0.864823,56.63,11.123988,13,0.866667,6,-0.484019,minor_negative_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-08,29,-31.15,72.92,-104.07,0.700682,-1.074138,0.517241,4.861333,-7.433571,0.65397,50.09,9.908217,28,0.965517,4,-0.621881,minor_negative_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-09,19,20.58,68.36,-47.78,1.430724,1.083158,0.526316,6.836,-5.308889,1.287652,25.99,5.198,8,0.684211,5,0.791843,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-10,15,5.36,39.46,-34.1,1.157185,0.357333,0.466667,5.637143,-4.2625,1.322497,28.47,5.489886,9,0.733333,6,0.188268,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-11,17,15.08,72.38,-57.3,1.263176,0.887059,0.588235,7.238,-8.185714,0.884223,31.02,6.114363,9,0.882353,3,0.486138,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-12,18,-8.05,73.74,-81.79,0.901577,-0.447222,0.5,8.193333,-9.087778,0.901577,37.63,7.526,15,0.888889,4,-0.213925,minor_negative_slice
mt5_rt_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,routed_total,month,2024-01,10,13.36,37.1,-23.74,1.562763,1.336,0.6,6.183333,-5.935,1.041842,16.97,3.373959,3,0.5,2,0.787272,measured_slice
mt5_rt_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,routed_total,month,2024-02,7,49.02,68.1,-19.08,3.569182,7.002857,0.714286,13.62,-9.54,1.427673,19.08,3.358564,2,0.285714,2,2.569182,measured_slice
