run_id,parent_run_id,open_time,close_time,direction,source_bucket,source_reason,volume,open_price,close_price,profit_column,swap,commission,net_profit,balance_after,hold_minutes,open_hour,close_hour,close_month,close_date,p_short,p_flat,p_long,claim_boundary
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-16T19:30:00,2025-01-16T20:00:00,long,long_threshold,long_threshold_met,0.1,21216.52,21180.07,-3.65,0.0,0.0,-3.65,450.53,30.0,19,20,2025-01,2025-01-16,0.3423861861,0.3074131608,0.3502005637,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-16T21:40:00,2025-01-17T16:45:00,long,long_threshold,long_threshold_met,0.1,21153.27,21313.28,16.0,0.15,0.0,16.15,466.68,1145.0,21,16,2025-01,2025-01-17,0.3334207535,0.3319928646,0.3345863819,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-17T17:30:00,2025-01-17T18:35:00,long,long_threshold,long_threshold_met,0.1,21327.61,21391.78,6.42,0.0,0.0,6.42,473.1,65.0,17,18,2025-01,2025-01-17,0.3816989362,0.1981161833,0.4201849997,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-17T18:40:00,2025-01-17T19:15:00,long,long_threshold,long_threshold_met,0.1,21417.23,21400.66,-1.66,0.0,0.0,-1.66,471.44,35.0,18,19,2025-01,2025-01-17,0.3521245718,0.2603153288,0.3875601292,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-17T21:25:00,2025-01-21T16:55:00,long,long_threshold,long_threshold_met,0.1,21441.73,21396.35,-4.54,0.6,0.0,-3.94,467.5,5490.0,21,16,2025-01,2025-01-21,0.3261048198,0.3278157115,0.3460795879,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-21T17:20:00,2025-01-21T17:30:00,short,native_short_threshold,short_threshold_met,0.1,21416.6,21452.67,-3.61,0.0,0.0,-3.61,463.89,10.0,17,17,2025-01,2025-01-21,0.4529894888,0.1469861269,0.4000243843,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-21T17:30:00,2025-01-21T18:10:00,long,long_threshold,long_threshold_met,0.1,21452.67,21461.1,0.84,0.0,0.0,0.84,464.73,40.0,17,18,2025-01,2025-01-21,0.3663269579,0.2663918138,0.3672811389,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-21T18:15:00,2025-01-21T19:05:00,long,long_threshold,long_threshold_met,0.1,21467.67,21486.6,1.89,0.0,0.0,1.89,466.62,50.0,18,19,2025-01,2025-01-21,0.3522859514,0.2844210565,0.3632929325,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-21T19:10:00,2025-01-21T21:05:00,long,long_threshold,long_threshold_met,0.1,21487.92,21570.97,8.31,0.0,0.0,8.31,474.93,115.0,19,21,2025-01,2025-01-21,0.3333312869,0.3206600845,0.3460086584,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-22T16:45:00,2025-01-22T17:35:00,long,long_threshold,long_threshold_met,0.1,21777.37,21842.67,6.53,0.0,0.0,6.53,481.46,50.0,16,17,2025-01,2025-01-22,0.347083807,0.2926411331,0.3602750599,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-22T18:00:00,2025-01-22T18:50:00,long,long_threshold,long_threshold_met,0.1,21812.0,21876.67,6.47,0.0,0.0,6.47,487.93,50.0,18,18,2025-01,2025-01-22,0.3053970039,0.3389033675,0.3556996882,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-22T20:25:00,2025-01-22T21:20:00,long,long_threshold,long_threshold_met,0.1,21843.5,21847.92,0.44,0.0,0.0,0.44,488.37,55.0,20,21,2025-01,2025-01-22,0.3235704303,0.3157842457,0.3606454134,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-24T17:05:00,2025-01-24T18:20:00,long,long_threshold,long_threshold_met,0.1,21852.53,21817.96,-3.46,0.0,0.0,-3.46,484.91,75.0,17,18,2025-01,2025-01-24,0.3379741013,0.3205493689,0.341476649,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-24T20:00:00,2025-01-24T20:55:00,long,long_threshold,long_threshold_met,0.1,21766.28,21723.21,-4.31,0.0,0.0,-4.31,480.6,55.0,20,20,2025-01,2025-01-24,0.3304040432,0.3331895471,0.3364064693,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-27T16:45:00,2025-01-27T17:15:00,long,long_threshold,long_threshold_met,0.1,21108.44,21125.12,1.67,0.0,0.0,1.67,482.27,30.0,16,17,2025-01,2025-01-27,0.3871693313,0.2209575474,0.3918730617,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-27T17:20:00,2025-01-27T17:50:00,long,long_threshold,long_threshold_met,0.1,21072.07,21192.12,12.01,0.0,0.0,12.01,494.28,30.0,17,17,2025-01,2025-01-27,0.3674999475,0.2461096048,0.3863904476,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-27T18:00:00,2025-01-27T18:30:00,long,long_threshold,long_threshold_met,0.1,21147.44,21044.99,-10.25,0.0,0.0,-10.25,484.03,30.0,18,18,2025-01,2025-01-27,0.3733094335,0.2454288453,0.3812617362,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-27T19:00:00,2025-01-27T19:30:00,short,native_short_threshold,short_threshold_met,0.1,21044.62,21062.57,-1.8,0.0,0.0,-1.8,482.23,30.0,19,19,2025-01,2025-01-27,0.4532673657,0.1721332371,0.3745993674,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-28T17:00:00,2025-01-28T17:30:00,long,long_threshold,long_threshold_met,0.1,21124.54,21305.21,18.07,0.0,0.0,18.07,500.3,30.0,17,17,2025-01,2025-01-28,0.379632026,0.2339431494,0.3864247799,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-28T17:35:00,2025-01-28T18:05:00,long,long_threshold,long_threshold_met,0.1,21266.04,21287.34,2.13,0.0,0.0,2.13,502.43,30.0,17,18,2025-01,2025-01-28,0.3654204607,0.247377038,0.3872025013,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-28T18:10:00,2025-01-28T18:40:00,long,long_threshold,long_threshold_met,0.1,21301.16,21283.21,-1.8,0.0,0.0,-1.8,500.63,30.0,18,18,2025-01,2025-01-28,0.371606499,0.2439151704,0.3844783008,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-28T18:45:00,2025-01-28T19:20:00,long,long_threshold,long_threshold_met,0.1,21260.41,21385.21,12.48,0.0,0.0,12.48,513.11,35.0,18,19,2025-01,2025-01-28,0.3614298403,0.271340996,0.3672292233,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-28T19:25:00,2025-01-28T20:10:00,long,long_threshold,long_threshold_met,0.1,21396.16,21402.71,0.66,0.0,0.0,0.66,513.77,45.0,19,20,2025-01,2025-01-28,0.3280466497,0.310192734,0.3617604673,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-28T20:30:00,2025-01-28T21:05:00,long,long_threshold,long_threshold_met,0.1,21392.91,21365.21,-2.77,0.0,0.0,-2.77,511.0,35.0,20,21,2025-01,2025-01-28,0.3075181544,0.3376236856,0.35485816,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-28T21:15:00,2025-01-28T21:45:00,long,long_threshold,long_threshold_met,0.1,21365.16,21440.21,7.51,0.0,0.0,7.51,518.51,30.0,21,21,2025-01,2025-01-28,0.3308267891,0.3246065676,0.3445666432,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-29T17:15:00,2025-01-29T17:45:00,long,long_threshold,long_threshold_met,0.1,21379.75,21316.67,-6.31,0.0,0.0,-6.31,512.2,30.0,17,17,2025-01,2025-01-29,0.3463928103,0.302713871,0.3508932889,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-29T19:30:00,2025-01-29T20:10:00,long,long_threshold,long_threshold_met,0.1,21372.12,21300.92,-7.12,0.0,0.0,-7.12,505.08,40.0,19,20,2025-01,2025-01-29,0.3307235837,0.3343714178,0.3349049389,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-29T21:50:00,2025-01-30T16:50:00,long,long_threshold,long_threshold_met,0.1,21386.12,21581.37,19.53,0.15,0.0,19.68,524.76,1140.0,21,16,2025-01,2025-01-30,0.3975863457,0.2023155391,0.4000981152,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-30T17:00:00,2025-01-30T17:30:00,long,long_threshold,long_threshold_met,0.1,21519.95,21377.62,-14.23,0.0,0.0,-14.23,510.53,30.0,17,17,2025-01,2025-01-30,0.3973678946,0.1975215673,0.4051104486,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-30T17:45:00,2025-01-30T18:15:00,long,long_threshold,long_threshold_met,0.1,21399.57,21271.37,-12.82,0.0,0.0,-12.82,497.71,30.0,17,18,2025-01,2025-01-30,0.3726742864,0.2440179139,0.3833078146,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-30T18:30:00,2025-01-30T19:00:00,long,long_threshold,long_threshold_met,0.1,21397.32,21455.87,5.86,0.0,0.0,5.86,503.57,30.0,18,19,2025-01,2025-01-30,0.3765793443,0.223938033,0.399482578,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-30T19:05:00,2025-01-30T19:35:00,long,long_threshold,long_threshold_met,0.1,21431.7,21369.75,-6.2,0.0,0.0,-6.2,497.37,30.0,19,19,2025-01,2025-01-30,0.360987097,0.2727123201,0.3663005233,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-30T20:35:00,2025-01-30T21:15:00,long,long_threshold,long_threshold_met,0.1,21423.82,21462.62,3.88,0.0,0.0,3.88,501.25,40.0,20,21,2025-01,2025-01-30,0.3368922174,0.3245128393,0.3385950029,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-01-31T16:50:00,2025-01-31T17:25:00,long,long_threshold,long_threshold_met,0.1,21670.43,21746.1,7.57,0.0,0.0,7.57,508.82,35.0,16,17,2025-01,2025-01-31,0.3586010337,0.2769431472,0.3644558787,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
