trade_sequence,split,expected_entry_timestamp,actual_entry_time,expected_actual_entry_delay_minutes,actual_exit_time,actual_entry_month,actual_entry_hour,entry_weekday,actual_side,expected_side,p_short,p_flat,p_long,long_margin,entry_score,exit_score,threshold,actual_net_profit_after_cost,expected_net_profit,net_profit_gap_actual_minus_expected,actual_profit_before_swap,actual_swap,actual_hold_m5_calendar,expected_held_m5,closed_balance_drawdown_percent,drawdown_increment_percent,tail_loss_ge_10,tail_loss_ge_20,tail_gain_ge_20,tail_hold_gt_12_m5,tail_hold_gt_96_m5,swap_drag_trade,drawdown_after_ge_10pct,drawdown_after_ge_20pct,drawdown_increment_positive,avoid_candidate_label,rescue_candidate_label,join_method(결합 방법),claim_boundary(주장 경계),log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,nvda_xnas_log_return_1,aapl_xnas_log_return_1,msft_xnas_log_return_1,amzn_xnas_log_return_1,mega8_equal_return_1,top3_weighted_return_1,mega8_pos_breadth_1,mega8_dispersion_5,us100_minus_mega8_equal_return_1,us100_minus_top3_weighted_return_1
656,oos,2025-11-05 18:25:00+00:00,2025-11-05 18:30:00,5.0,2025-11-05 19:10:00,2025-11,18,2,long,long,0.351877570152,0.263964891434,0.384157598019,0.032280027866,0.032280027866,0.000348597765,-0.000562137088,0.83,4.75,-3.92,0.83,0.0,8,8,2.166360711395358,-0.08191705651289238,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001538694836,-5.076861e-06,0.002089328831,1.001559495926,-1.9556506e-05,1.001539826393,1.071043252945,0.944088220596,-0.001337990165,0.952790439129,1.001526832581,1.003775596619,22.413679122925,57.28010559082,54.638496398926,1.449333667755,1.003925561905,62.253849029541,59.268836975098,-1.313225626945,12.253849029541,-3.66854596138,-10.431564331055,-0.017606751993,0.001099374145,0.00021092566,41.38436126709,31.706468582153,1.305234074593,0.004234725609,0.754022419453,0.0,0.29602342844,0.833350479603,25.205507278442,4.29586648941,-1.0,0.082789897919,1.0,115.0,0.0,0.0,-0.005243838299,-0.66804265976,-0.000177983442,-0.810900211334,-0.000229222933,0.170951187611,0.001633461565,0.002152294153,-5.8901489e-05,0.003142376198,0.002443234902,0.000891513948,0.875,0.003311610315,-0.000903355773,0.000648365298
657,oos,2025-11-05 19:15:00+00:00,2025-11-05 19:20:00,5.0,2025-11-05 20:10:00,2025-11,19,2,long,long,0.30613052845,0.344163447618,0.349705994129,0.005542546511,0.005542546511,-0.016829907894,-0.000562137088,3.88,4.65,-0.7700000000000005,3.88,0.0,10,8,1.783423146009756,-0.38293756538560175,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000535985397,-0.000399365934,0.001203403226,1.000545859337,-9.747801e-06,1.000536084175,0.641067743301,-0.241499751806,-0.001337990165,0.424783408642,1.00141620636,1.004001140594,26.777200698853,65.972427368164,83.853187561035,1.321528434753,1.005299687386,64.245254516602,60.956638336182,-1.731536746025,14.24525642395,-4.712441444397,-13.511543273926,-0.007286289707,0.003392142244,0.000212179773,32.386791229248,30.348148345947,1.067175269127,0.005131124519,0.761363506317,0.0,0.168459028006,0.645391523838,28.696479797363,6.389060974121,-1.0,0.231277897954,1.0,165.0,0.0,0.0,-0.002663825173,-1.047856688499,0.0,-0.917126774788,1.994734e-05,-1.234234571457,9.9230958e-05,0.000593537872,0.001080858056,8.0343874e-05,0.000578465755,0.000747489685,0.75,0.00220368919,-4.2336684e-05,-0.000211360646
658,oos,2025-11-07 17:00:00+00:00,2025-11-07 17:05:00,5.0,2025-11-07 17:45:00,2025-11,17,4,long,long,0.393805384636,0.209014430642,0.397180259228,0.003374874592,0.003374874592,-0.010444700718,-0.000562137088,-7.25,-12.75,5.5,-7.25,0.0,8,8,2.498963699887492,0.7155405538777357,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000144577265,0.001063533011,0.002474501962,1.00019967556,-5.5023662e-05,1.000144600868,0.233658820391,1.153597474098,-0.005772267934,0.07541847229,0.99803596735,0.995702266693,-37.591415405273,-58.480220794678,-134.716461181641,-2.110330820084,0.994799792767,41.509429931641,41.060424804688,2.282806396484,-8.490570068359,6.372990608215,12.089254379272,-0.037572976202,-0.004395106342,-0.000161721124,47.740566253662,32.701362609863,1.459895253181,0.009798792191,0.240703225136,0.0,0.447971135378,1.731310725212,21.497873306274,-9.118113517761,-1.0,-0.259162038565,1.0,30.0,1.0,0.0,-0.002395783318,0.536513268948,-8.8676068e-05,-0.215921893716,0.000180753748,-0.980459034443,-0.004420318641,3.706518e-05,-0.001392406528,0.002372480463,0.000895256468,-0.001618976588,0.625,0.007411008701,-0.000750668754,0.001763564302
659,oos,2025-11-07 21:45:00+00:00,2025-11-07 21:50:00,5.0,2025-11-10 17:00:00,2025-11,21,4,long,long,0.365339368582,0.263556778431,0.371103823185,0.005764454603,0.005764454603,0.029597640038,-0.000562137088,55.71,52.34,3.3699999999999974,56.82,-1.11,806,8,0.0,-2.498963699887492,0,0,1,1,1,1,0,0,0,1,1,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.00231325021,0.005727798212,0.002575842896,1.002240777016,7.4991949e-05,1.002315878868,1.837985515594,1.625019788742,-0.005772267934,1.372573494911,1.006057620049,1.007004141808,47.621547698975,23.349403381348,-165.058578491211,2.182778358459,0.989464759827,75.487968444824,55.560169219971,4.981129646301,25.487970352173,1.850614786148,13.052376747131,0.061007931828,0.006579842884,0.00018795814,42.171691894531,40.495018005371,1.041404366493,0.008944996633,1.213427901268,0.0,0.265386432409,0.948301792145,19.937368392944,26.389295578003,-1.0,0.482588142157,1.0,315.0,0.0,0.0,0.0,-1.747611403465,-8.8589652e-05,-2.536722421646,0.000301195745,2.470174312592,0.003005906707,0.000634387543,0.001388931065,0.002471069107,0.002615520498,0.001515153679,1.0,0.003451890312,-0.000299592619,0.0008007742
660,oos,2025-11-10 17:00:00+00:00,2025-11-10 17:05:00,5.0,2025-11-10 17:45:00,2025-11,17,0,long,long,0.33443492651,0.302033126354,0.363531917334,0.029096990824,0.029096990824,0.017169713974,-0.000562137088,-2.46,-0.9,-1.56,-2.46,0.0,8,8,0.2357202403196414,0.2357202403196414,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000910594012,0.000317928294,0.001942499308,1.000940442085,-2.9387378e-05,1.000910997391,1.185854673386,2.81067276001,0.015152923763,0.917689621449,1.002540230751,1.003476023674,24.960140228271,23.762317657471,102.213851928711,2.957318782806,1.003039002419,73.116310119629,63.200061798096,-0.845173597336,23.11630821228,-3.443996906281,-4.797204017639,0.037503279746,0.003234223695,7.1445218e-05,25.358444213867,18.46625328064,1.373231649399,0.005578186363,1.026916027069,0.0,0.155292063951,1.2990629673,28.248071670532,27.697536468506,-1.0,0.484516948462,1.0,30.0,1.0,0.0,0.0,-0.537385165691,0.000266169809,1.213134050369,-0.000351194059,0.610871911049,0.003081983188,-0.00131684856,-0.000417324947,-0.000280162494,0.002248455072,5.4019823e-05,0.625,0.004879119806,-0.001337446272,0.000856988947
661,oos,2025-11-10 17:45:00+00:00,2025-11-10 17:50:00,5.0,2025-11-10 18:35:00,2025-11,17,0,long,long,0.319400966167,0.34028211236,0.34031689167,3.477931e-05,3.477931e-05,-0.016787856817,-0.000562137088,-10.98,-13.638,2.6579999999999995,-10.98,0.0,9,8,1.2878374105269046,1.0521171702072631,1,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000553456252,-0.000998584088,0.000832569029,0.999417364597,2.936853e-05,0.999446690083,-1.054948091507,0.022265788168,0.015152923763,-0.520731568336,1.000252962112,1.001616358757,19.343841552734,34.734352111816,112.213119506836,2.206564426422,1.003131389618,55.258792877197,58.177055358887,-3.758218288422,5.258793354034,-9.962316513062,-23.75665473938,-0.002972559771,-0.000504380208,0.000143186015,27.119888305664,20.236433029175,1.340151548386,0.00669446867,0.570398390293,0.0,0.1798979491,1.141685009003,33.663070678711,8.526027679443,-1.0,0.292931735516,1.0,75.0,0.0,0.0,0.002692514798,-0.41351723671,0.0,-0.790868639946,7.0205002e-05,2.102389574051,-0.00554074347,-0.00011061335,0.000158887793,0.001939943177,-0.000596115598,-0.001077032997,0.5,0.00519328285,4.2812513e-05,0.000523729948
662,oos,2025-11-10 19:10:00+00:00,2025-11-10 19:15:00,5.0,2025-11-10 20:15:00,2025-11,19,0,long,long,0.352302253246,0.291712522507,0.355985194445,0.003682941198,0.003682941198,0.001877993345,-0.000562137088,12.86,9.425,3.4349999999999987,12.86,0.0,12,8,0.0555763168233274,-1.2322610937035772,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000382964412,0.003088710131,0.001213149284,0.999646544456,-2.945316e-05,0.999617099762,-0.225893959403,0.100210472941,0.015152923763,-0.275047600269,1.000688552856,1.000121712685,-11.176206588745,-14.417442321777,73.3798828125,-1.607884407043,1.002286791801,52.458293914795,51.360412597656,7.351479530334,2.458292961121,23.737903594971,28.938251495361,0.017115039751,0.001426145667,-0.000120435478,35.434833526611,25.654773712158,1.381217956543,0.008372484706,0.572184860706,0.0,0.235754147172,1.203787326813,31.411775588989,3.02076292038,-1.0,0.086395308375,1.0,160.0,0.0,0.0,0.002692514798,-1.090909123421,0.0,-1.30321419239,-5.013285e-05,0.14974540472,-0.001125319861,0.000556699873,-0.000259556167,-0.000728538493,-0.000356513192,-0.000213648964,0.25,0.001782871783,-2.6377889e-05,-0.000169242121
663,oos,2025-11-11 18:40:00+00:00,2025-11-11 18:45:00,5.0,2025-11-11 19:55:00,2025-11,18,1,long,long,0.355912417173,0.286023318768,0.358064204454,0.002151787281,0.002151787281,-0.003536731005,-0.000562137088,9.41,7.25,2.16,9.41,0.0,14,8,0.0,-0.0555763168233274,0,0,0,1,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.00021158054,-0.002617223188,0.00105211488,0.999783694744,4.718769e-06,0.999788463116,0.008624573238,-0.165383264422,-0.004133463837,-0.146028801799,0.99898660183,0.997889041901,-12.219926834106,-27.992546081543,-46.917835235596,-1.693339109421,0.996890187263,43.026931762695,43.51904296875,-4.23152589798,-6.973066806793,-16.323278427124,-18.915218353271,0.005585510749,-0.000275244005,-0.000105039289,36.834255218506,25.537912368774,1.442336082458,0.004389896058,0.301365911961,0.0,0.255874425173,1.564769864082,15.352730751038,-4.776358127594,-1.0,-0.132052659988,1.0,130.0,0.0,0.0,0.0,-0.141264483333,0.0,0.716587424278,0.00010059755,1.055600881577,0.000208181533,-0.00172702095,-0.000794233929,-0.001089698402,-0.000209741731,-0.000843233429,0.5,0.00171762472,-1.816426e-06,0.000631675241
664,oos,2025-11-12 19:00:00+00:00,2025-11-12 19:05:00,5.0,2025-11-12 19:50:00,2025-11,19,2,long,long,0.353795021772,0.290221601725,0.355983287096,0.002188265324,0.002188265324,-0.006219834089,-0.000562137088,3.33,6.2,-2.87,3.33,0.0,9,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000545639778,-0.000662779727,0.001674987259,1.00056540966,-1.9660974e-05,1.000545740128,0.740603387356,0.467150211334,0.005268016364,0.347221821547,0.998693823814,0.996026992798,-24.752195358276,-68.216156005859,-68.92911529541,-1.139268636703,0.997380256653,39.615112304688,38.84375,0.041630677879,-10.384888648987,-5.988436698914,-3.937247991562,0.015269805677,-0.000956836739,-0.000229645913,39.996265411377,27.653493881226,1.446336746216,0.004602202214,0.284195125103,0.0,0.236053481698,0.934700250626,40.197154998779,-14.665539741516,-1.0,-0.167364984751,1.0,150.0,0.0,0.0,-0.002707092557,0.597437977791,0.000265439739,1.984632611275,-0.000130628323,-0.48386079073,0.001094177482,0.000401306082,0.00054053514,0.000735654787,0.001044315053,0.00061597419,1.0,0.002109510591,-0.000498526439,-7.0185553e-05
665,oos,2025-11-12 19:50:00+00:00,2025-11-12 19:55:00,5.0,2025-11-12 20:45:00,2025-11,19,2,long,long,0.363898217678,0.265449166298,0.370652735233,0.006754517555,0.006754517555,-0.009308457375,-0.000562137088,3.41,4.838,-1.428,3.41,0.0,10,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000896962883,0.000147152052,0.001667600474,0.999064266682,3.9202481e-05,0.999103426933,-1.046673893929,0.280188500881,0.005268016364,-0.609693467617,1.000250220299,0.998520851135,3.032731533051,-44.128318786621,-78.56812286377,-0.021254487336,0.995780050755,49.692867279053,43.731651306152,-0.034998819232,-0.307131022215,0.771266460419,-8.801223754883,0.043797001243,0.002576689003,-0.000108003238,37.477020263672,28.95090675354,1.294502496719,0.004214119166,0.695375144482,0.0,0.247858867049,0.948300302029,27.210638046265,0.808482050896,-1.0,0.01442880556,1.0,200.0,0.0,0.0,0.002744237194,-0.948291540146,0.0,1.059842228889,0.0,-0.035600945354,-0.003277241718,-0.000218706715,0.000932456518,0.0,-0.001728789648,-0.0002412061,0.25,0.003973842133,0.00083222898,-0.000655354641
666,oos,2025-11-13 17:10:00+00:00,2025-11-13 17:15:00,5.0,2025-11-13 17:55:00,2025-11,17,3,long,long,0.378519564867,0.197007715702,0.424472659826,0.045953094959,0.045953094959,-0.076329290867,-0.000562137088,-25.68,-20.25,-5.43,-25.68,0.0,8,8,2.424517079249992,2.424517079249992,1,1,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.004115061369,0.003263943596,0.004289218225,1.004113554955,9.900931e-06,1.004123568535,2.704662084579,3.15899014473,-0.005635640584,2.01499581337,1.000198364258,0.99744361639,-43.056060791016,-70.008964538574,-93.779434204102,-2.520222663879,0.996463477612,47.920860290527,43.032680511475,5.504265785217,-2.079140901566,9.892956733704,12.78709602356,-0.008530325256,-0.000365879387,-0.000274047517,51.885635375977,30.841819763184,1.682314276695,0.01171544008,0.486242949963,0.0,0.435822248459,1.168281674385,45.879302978516,-13.476546287537,-1.0,-0.28907585144,1.0,40.0,0.0,0.0,-0.007664793171,-1.556506633759,-0.000620567356,-1.167390584946,0.000302291359,-0.814958035946,0.006952027325,0.00025475389,0.003561089979,0.005036546383,0.005556788761,0.00336047681,1.0,0.010425531305,-0.001433248864,0.000763063028
667,oos,2025-11-14 16:40:00+00:00,2025-11-14 16:45:00,5.0,2025-11-14 17:25:00,2025-11,16,4,long,long,0.396921157837,0.176239609718,0.426839202642,0.029918044806,0.029918044806,0.054063230753,-0.000562137088,9.66,13.012,-3.3520000000000003,9.66,0.0,8,8,1.5124907947657604,-0.9120262844842317,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.006352062337,0.00187219982,0.00707517378,1.006362080574,1.017936e-05,1.006372332573,3.34761595726,5.074704170227,-0.015026372857,3.092181682587,1.002734303474,1.000724554062,-1.256952524185,-49.502155303955,-197.121246337891,0.317115336657,0.991498470306,56.843193054199,47.104396820068,1.720486998558,6.843194484711,-9.358273506165,-9.486415863037,0.034299112856,0.004893141799,-0.000110843794,50.934024810791,36.53129196167,1.394257426262,0.005730089266,1.048966288567,0.0,0.498651504517,1.741594433784,24.04860496521,-6.70432806015,-1.0,0.080711357296,1.0,10.0,1.0,0.0,-0.011809163727,-1.081242918968,-0.000973537506,-2.219223737717,5.0416947e-05,0.494424670935,0.014266044833,0.004547394812,0.004911552183,0.005250252318,0.009205369279,0.006755116861,1.0,0.009772521444,-0.002833089326,-0.000382837286
668,oos,2025-11-14 17:25:00+00:00,2025-11-14 17:30:00,5.0,2025-11-14 18:10:00,2025-11,17,4,long,long,0.376652598381,0.233780160546,0.389567226171,0.01291462779,0.01291462779,0.062218368053,-0.000562137088,9.91,16.6,-6.690000000000001,9.91,0.0,8,8,0.5768613455692259,-0.9356294491965346,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000125971274,-0.000467985752,0.002082883148,0.99991953373,-4.5475583e-05,0.999874055386,-0.333472549915,0.10053127259,-0.015026372857,-0.048825774342,1.003508329391,1.004323005676,53.155876159668,20.082332611084,-151.203262329102,2.760891914368,0.991674542427,61.888332366943,52.650005340576,-1.137515306473,11.888333320618,-0.581966519356,-2.416774749756,0.067703135312,0.007118023466,0.000188710619,64.097412109375,43.415824890137,1.476360559464,0.01570674777,0.797831296921,0.0,0.52459359169,0.728881180286,20.816457748413,5.875364303589,-1.0,0.369525700808,1.0,55.0,0.0,0.0,-0.002401537029,-1.038581609726,-8.8699664e-05,-1.542878985405,-5.0345876e-05,1.232834219933,-0.000215111591,-0.000841612287,0.000634303957,4.2404325e-05,0.00049302465,5.8034195e-05,0.5,0.004464348778,-0.000618988008,-0.00018399753
669,oos,2025-11-14 18:10:00+00:00,2025-11-14 18:15:00,5.0,2025-11-14 18:55:00,2025-11,18,4,long,long,0.361796081066,0.242719501257,0.395484507084,0.033688426018,0.033688426018,0.019855171442,-0.000562137088,12.47,10.813,1.657,12.47,0.0,8,8,0.0,-0.5768613455692259,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000509584672,-0.001237908145,0.001663420117,1.000499725342,9.994403e-06,1.000509738922,-0.132605046034,-0.409495830536,-0.015026372857,0.200128316879,1.004610419273,1.008283853531,83.806594848633,90.759834289551,-78.790245056152,2.336845874786,0.993669629097,68.458473205566,58.462867736816,-2.07524561882,18.458475112915,-4.556953430176,-13.856606483459,0.04842799902,0.006829062011,0.000472651474,63.741600036621,47.024917602539,1.355485677719,0.020686719567,0.763833880424,0.0,0.557999253273,0.635063588619,31.813302993774,16.174266815186,-1.0,0.288102149963,1.0,100.0,0.0,0.0,0.0,-1.099069476128,0.0,-0.52489066124,-0.000352190633,0.388942748308,0.001010289066,0.000146006714,0.001143578324,0.000126254658,0.001077965251,0.000844532507,1.0,0.003050352447,-0.000568250718,-0.000334817945
670,oos,2025-11-14 18:55:00+00:00,2025-11-14 19:00:00,5.0,2025-11-14 19:40:00,2025-11,19,4,long,long,0.339827179909,0.287847161293,0.372325688601,0.032498508692,0.032498508692,0.027563899755,-0.000562137088,2.84,-0.113,2.953,2.84,0.0,8,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000810416648,-0.000218596615,0.001073227962,1.000805616379,5.171583e-06,1.000810742378,0.089584052563,-0.922949910164,-0.015026372857,0.362918883562,1.004599452019,1.009784221649,76.374977111816,128.581298828125,-5.41112947464,1.739193916321,0.996896445751,70.7529296875,61.558513641357,-1.219160914421,20.752931594849,-2.113755702972,-12.628648757935,-0.001165360445,0.003990781493,0.00057040609,56.201328277588,47.335712432861,1.187292337418,0.015386267565,0.792874693871,0.0,0.350256800652,0.791485667229,41.343502044678,21.257413864136,-1.0,0.420608848333,1.0,145.0,0.0,0.0,-0.002491280437,-1.408596515656,-0.000177541049,-1.877377748489,0.000150992011,0.210474893451,0.001369213918,0.001239699661,0.001000166754,0.000168236875,0.000573805359,0.001141665038,0.625,0.002085007261,0.000236939784,-0.000330919866
