record_view,candidate_alias,candidate_role,feature_axis,role_scope,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,max_losing_streak
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,month,2024-11,24,82.35,1.668588,3.43125,0.583333,57.36,11.272256,13,3
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,month,2024-12,27,-43.6,0.788954,-1.614815,0.444444,130.32,26.064,27,6
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-01,24,86.66,2.568507,3.610833,0.625,19.11,3.282257,9,3
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-02,25,159.06,2.412235,6.3624,0.6,66.72,9.333818,6,5
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-03,19,-27.94,0.760726,-1.470526,0.421053,59.14,11.581318,14,2
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-04,27,33.24,1.222297,1.231111,0.518519,79.04,13.647351,22,4
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-05,19,57.19,1.536089,3.01,0.631579,46.43,7.992082,5,2
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-06,14,-47.52,0.66697,-3.394286,0.428571,84.14,16.100576,7,4
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-07,31,-82.56,0.576202,-2.663226,0.451613,156.23,30.707996,28,5
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-08,38,14.97,1.074813,0.393947,0.526316,48.13,8.955752,11,3
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-09,34,8.47,1.064548,0.249118,0.558824,58.02,11.526084,31,3
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-10,32,28.88,1.206109,0.9025,0.46875,62.51,10.754594,25,4
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-11,24,82.35,1.668588,3.43125,0.583333,57.36,11.272256,13,3
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,month,2024-12,27,-43.6,0.788954,-1.614815,0.444444,130.32,26.064,27,6
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-01,25,81.12,2.345051,3.2448,0.6,18.9,3.314169,9,3
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-02,25,158.24,2.416652,6.3296,0.6,66.26,9.286095,6,5
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-03,19,-27.27,0.763589,-1.435263,0.421053,58.64,11.482504,14,2
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-04,27,32.44,1.218187,1.201481,0.518519,78.94,13.637384,22,4
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-05,19,56.64,1.535552,2.981053,0.631579,46.36,7.985118,5,2
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-06,14,-47.74,0.664535,-3.41,0.428571,83.76,16.046284,7,4
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-07,31,-84.18,0.565006,-2.715484,0.451613,155.45,30.554682,28,5
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-08,38,14.28,1.07195,0.375789,0.526316,47.69,8.865301,11,3
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-09,34,7.87,1.060998,0.231471,0.558824,57.24,11.372939,31,3
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-10,32,28.22,1.203212,0.881875,0.46875,62.11,10.701241,25,4
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-11,24,82.7,1.680939,3.445833,0.583333,56.12,11.028574,13,3
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,month,2024-12,27,-41.24,0.797893,-1.527407,0.444444,127.78,25.556,27,6
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-01,25,81.12,2.345051,3.2448,0.6,18.9,3.314169,9,3
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-02,25,158.24,2.416652,6.3296,0.6,66.26,9.286095,6,5
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-03,19,-27.27,0.763589,-1.435263,0.421053,58.64,11.482504,14,2
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-04,27,32.44,1.218187,1.201481,0.518519,78.94,13.637384,22,4
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-05,19,56.64,1.535552,2.981053,0.631579,46.36,7.985118,5,2
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-06,14,-47.74,0.664535,-3.41,0.428571,83.76,16.046284,7,4
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-07,31,-84.18,0.565006,-2.715484,0.451613,155.45,30.554682,28,5
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-08,38,14.28,1.07195,0.375789,0.526316,47.69,8.865301,11,3
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-09,34,7.87,1.060998,0.231471,0.558824,57.24,11.372939,31,3
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-10,32,28.22,1.203212,0.881875,0.46875,62.11,10.701241,25,4
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-11,24,82.7,1.680939,3.445833,0.583333,56.12,11.028574,13,3
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,month,2024-12,27,-41.24,0.797893,-1.527407,0.444444,127.78,25.556,27,6
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-01,27,102.43,2.698392,3.793704,0.62963,18.9,3.314169,9,3
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-02,26,178.45,2.536375,6.863462,0.615385,53.62,7.440815,7,3
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-03,19,-28.7,0.76458,-1.510526,0.421053,61.95,12.110253,14,2
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-04,31,6.03,1.031735,0.194516,0.483871,81.41,13.978845,26,5
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-05,20,113.7,2.032979,5.685,0.65,47.29,8.123057,5,2
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-06,16,-67.72,0.599219,-4.2325,0.375,93.61,18.328308,8,5
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-07,34,-102.49,0.572228,-3.014412,0.441176,182.79,35.883392,31,6
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-08,39,23.19,1.111218,0.594615,0.538462,49.46,9.199635,11,3
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-09,36,-5.25,0.966612,-0.145833,0.555556,82.37,16.358509,35,3
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-10,33,11.55,1.071429,0.35,0.454545,82.6,14.143836,26,4
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-11,25,61.02,1.423632,2.4408,0.56,57.36,11.272256,13,3
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,month,2024-12,28,-31.3,0.844387,-1.117857,0.464286,126.17,25.234,28,6
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-01,27,102.43,2.698392,3.793704,0.62963,18.9,3.314169,9,3
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-02,26,178.45,2.536375,6.863462,0.615385,53.62,7.440815,7,3
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-03,19,-28.7,0.76458,-1.510526,0.421053,61.95,12.110253,14,2
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-04,31,6.03,1.031735,0.194516,0.483871,81.41,13.978845,26,5
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-05,20,113.7,2.032979,5.685,0.65,47.29,8.123057,5,2
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-06,16,-67.72,0.599219,-4.2325,0.375,93.61,18.328308,8,5
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-07,34,-102.49,0.572228,-3.014412,0.441176,182.79,35.883392,31,6
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-08,39,23.19,1.111218,0.594615,0.538462,49.46,9.199635,11,3
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-09,36,-5.25,0.966612,-0.145833,0.555556,82.37,16.358509,35,3
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-10,33,11.55,1.071429,0.35,0.454545,82.6,14.143836,26,4
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-11,25,61.02,1.423632,2.4408,0.56,57.36,11.272256,13,3
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,month,2024-12,28,-31.3,0.844387,-1.117857,0.464286,126.17,25.234,28,6
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-01,24,86.66,2.568507,3.610833,0.625,19.11,3.282257,9,3
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-02,24,144.44,2.31166,6.018333,0.583333,65.19,9.327248,6,5
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-03,19,-27.46,0.760279,-1.445263,0.421053,58.24,11.411776,14,2
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-04,26,22.21,1.152405,0.854231,0.5,76.79,13.319111,21,4
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-05,19,54.63,1.529617,2.875263,0.631579,45.3,7.83737,5,2
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-06,14,-45.7,0.669416,-3.264286,0.428571,81.46,15.61344,7,4
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-07,31,-80.24,0.573804,-2.588387,0.451613,151.05,29.710273,28,5
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-08,38,12.89,1.066805,0.339211,0.526316,46.55,8.696708,11,3
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-09,33,5.61,1.044156,0.17,0.545455,56.35,11.197663,30,3
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-10,32,27.36,1.202292,0.855,0.46875,60.72,10.496655,25,4
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-11,24,78.91,1.661442,3.287917,0.583333,55.33,10.879953,13,3
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,month,2024-12,27,-39.19,0.80243,-1.451481,0.444444,124.23,24.846,27,6
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-01,24,86.66,2.568507,3.610833,0.625,19.11,3.282257,9,3
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-02,24,144.44,2.31166,6.018333,0.583333,65.19,9.327248,6,5
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-03,19,-27.46,0.760279,-1.445263,0.421053,58.24,11.411776,14,2
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-04,26,22.21,1.152405,0.854231,0.5,76.79,13.319111,21,4
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-05,19,54.63,1.529617,2.875263,0.631579,45.3,7.83737,5,2
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-06,14,-45.7,0.669416,-3.264286,0.428571,81.46,15.61344,7,4
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-07,31,-80.24,0.573804,-2.588387,0.451613,151.05,29.710273,28,5
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-08,38,12.89,1.066805,0.339211,0.526316,46.55,8.696708,11,3
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-09,33,5.61,1.044156,0.17,0.545455,56.35,11.197663,30,3
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-10,32,27.36,1.202292,0.855,0.46875,60.72,10.496655,25,4
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-11,24,78.91,1.661442,3.287917,0.583333,55.33,10.879953,13,3
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,month,2024-12,27,-39.19,0.80243,-1.451481,0.444444,124.23,24.846,27,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-01,26,107.97,2.954208,4.152692,0.653846,19.11,3.282257,9,3
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-02,26,245.22,3.198691,9.431538,0.653846,46.19,6.863102,8,3
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-03,22,-3.32,0.978818,-0.150909,0.454545,50.91,9.933659,10,3
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-04,36,-81.23,0.727873,-2.256389,0.416667,174.69,29.435851,31,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-05,18,121.06,2.235306,6.725556,0.666667,34.36,5.978772,4,2
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-06,17,-89.78,0.525099,-5.281176,0.352941,108.01,21.469746,16,4
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-07,40,-170.21,0.479687,-4.25525,0.4,187.21,36.748194,37,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-08,43,-8.29,0.962765,-0.192791,0.511628,63.75,12.518901,19,3
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-09,42,50.27,1.317521,1.196905,0.595238,60.8,11.245723,37,3
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-10,33,23.57,1.134073,0.714242,0.454545,97.19,15.656614,25,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-11,26,53.9,1.3636,2.073077,0.576923,55.97,10.681349,13,3
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,month,2024-12,28,-45.88,0.768482,-1.638571,0.428571,99.96,19.992,28,6
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,month,2024-01,26,107.97,2.954208,4.152692,0.653846,19.11,3.282257,9,3
